# timestamp tx ty tz qx qy qz qw
21.000899999999998 0.49698393067718144 -0.8841147980450116 -0.22325582878501468 0.5442845334021003 -0.42063733587820085 -0.4595141776818763 0.5618409907383909
21.0228 0.4961874139719096 -0.8840185644560505 -0.22295022777895662 0.5438643459156693 -0.4207411006225529 -0.45961412736593726 0.5620883857671249
21.044699999999995 0.49551026298182643 -0.8840396614887689 -0.22296320563645083 0.5431157769517726 -0.42089612748812844 -0.4597696374148262 0.5625687364251668
21.0677 0.4946736636084965 -0.8840488539056398 -0.22300786400604317 0.5427185969124257 -0.42095771582161756 -0.45993738956636915 0.5627688013158939
21.0896 0.49373384851834073 -0.8839836005574965 -0.2228497994510849 0.5427509824987488 -0.42109662312078705 -0.46005842842397865 0.5625346633132677
21.1116 0.49288471888859 -0.8840762896024663 -0.2230244926387582 0.5429573679872669 -0.4211613516754519 -0.46035977158518643 0.5620402949160147
21.1345 0.4919218197370392 -0.8842802674845782 -0.22320171591501042 0.5432934927833025 -0.4212422189799267 -0.4606031505833046 0.5614551730289078
21.1564 0.49127779024038376 -0.8845331377399792 -0.2233461660312179 0.5432659674581056 -0.4213940852718063 -0.46096622368196616 0.561069740873747
21.179399999999998 0.4904904494353436 -0.8844433347602118 -0.2233976935547412 0.543255665043472 -0.42141361157749446 -0.4611117526528429 0.5609454536234437
21.2013 0.4896347639222337 -0.884737914616507 -0.22343878421315688 0.5430177635195771 -0.42141870302772 -0.46136595029563005 0.5609629623677852
21.2233 0.4889035980776835 -0.8849651784274541 -0.22341414716034017 0.5429434610212697 -0.42136316823997055 -0.46158622087916207 0.5608953906741545
21.246199999999998 0.4883114873235985 -0.8853632776207421 -0.22350882761997312 0.5428586701295401 -0.4213306768990525 -0.46184225554068437 0.5607910983299099
21.2681 0.48752859576636587 -0.8856950839412743 -0.22323258637616544 0.5428026509550544 -0.4211857695181419 -0.46191193662450664 0.560896775240662
21.291099999999997 0.486624853826608 -0.8856963781584148 -0.223238948364281 0.5423220678343523 -0.4211062420851505 -0.4620391434718795 0.5613164326087086
21.313 0.48602815784329156 -0.88585910343789 -0.22308698598967786 0.5420201189333235 -0.42097748787764494 -0.4621438252432939 0.5616184026198119
21.334999999999997 0.4854848621805524 -0.8859397408396764 -0.22317019170771613 0.5417429806396534 -0.420811929653495 -0.46231750139819466 0.5618668798655927
21.357899999999997 0.48472564243197996 -0.8858815469738366 -0.22306371427504118 0.5417651351325523 -0.4205767750308325 -0.46235467145178777 0.5619909896485717
21.3798 0.4840572169715461 -0.8859965043768817 -0.22292485053548083 0.5418664588343169 -0.42046087318459896 -0.46242441826553543 0.5619226390731942
21.401799999999998 0.4836183296755262 -0.8859195635150788 -0.22303177569346302 0.5418856590231224 -0.42043304448510693 -0.46247974664256336 0.5618794101900254
21.424699999999998 0.4830862746996798 -0.8860901527520308 -0.22286173937482834 0.5419363820374709 -0.4204874566248333 -0.46248247529855363 0.5617875191627509
21.446699999999996 0.48251172259689756 -0.8863172181996066 -0.22276927566807025 0.5420433121134249 -0.4203980658361316 -0.4624565393867524 0.5617726081011578
21.4696 0.4821741485153122 -0.88617438880477 -0.22248470306192758 0.5420972485528069 -0.42040998935815954 -0.4624906121719681 0.5616835831784177
21.491500000000002 0.48147092611747266 -0.8859326258286481 -0.22235705580026033 0.5421809607851742 -0.4203330403887538 -0.4623885716714943 0.5617443811087094
21.514500000000005 0.4809340834204327 -0.8856509196984494 -0.22207569070802086 0.5422450858464126 -0.42029177067180334 -0.4622872289729871 0.561796771359051
21.5364 0.48041860163619055 -0.8856216013853988 -0.22202353088394153 0.5420578980588717 -0.4201742478132965 -0.46233766201351983 0.5620237743284537
21.5584 0.4800125203696491 -0.8856469616521028 -0.22154793939511433 0.5420696352169105 -0.41998757569801715 -0.4622943367680837 0.5621875959386382
21.5813 0.47923021791779197 -0.8854176632846539 -0.22121565431435417 0.5423441309741129 -0.4199661869273536 -0.46226285706512094 0.5619646754144115
21.603300000000004 0.4787567789986005 -0.8853263137374505 -0.22103066913468614 0.5425507335591708 -0.4200478963162169 -0.46214348778865183 0.5618023344640591
21.626200000000004 0.4782650132863384 -0.8852656644469181 -0.22082086221861166 0.5425251383052452 -0.420129054968345 -0.4619917138388421 0.5618911885966265
21.6481 0.47775838393694164 -0.8851808974534645 -0.22049727439294015 0.5424288201975287 -0.42012602267513016 -0.46180663399890803 0.5621385353139312
21.670100000000005 0.4775189737086444 -0.8851103343756517 -0.22038567073904242 0.5420809117661493 -0.42007062947174023 -0.4617175684605903 0.5625885159944489
21.693000000000005 0.47707435045503477 -0.8852113475559495 -0.22021004265513328 0.5417801086550822 -0.4201410802183021 -0.4615613116216456 0.5629537655907382
21.715000000000003 0.47683003552911385 -0.8851456797718091 -0.21991028294993353 0.5416896927755318 -0.42010232985695223 -0.46143294884792446 0.5631748777307268
21.737900000000003 0.47628687849315215 -0.8852017721135985 -0.21969441633960526 0.5418401251828056 -0.4199583474190396 -0.4612515667759911 0.5632861238497222
21.759800000000006 0.47604050697447164 -0.885325223463602 -0.21954127778091978 0.5417999257181623 -0.4199095392579064 -0.4611430981361543 0.5634499643920441
21.781800000000004 0.47565024485622215 -0.8851390137003883 -0.2193970613801657 0.5420248405626962 -0.41980021844756205 -0.4609939842921242 0.5634371262624036
21.804700000000004 0.475352013345746 -0.8851028616397738 -0.21950026388830537 0.5422750656816028 -0.41977311784066756 -0.46097666081354866 0.563230681749076
21.826700000000002 0.4752088460021744 -0.8852348694716423 -0.21931416200591988 0.542524242977692 -0.419585034024281 -0.46093033237806164 0.5631687790513383
21.849600000000002 0.4747117659120942 -0.8850509957943828 -0.21930709639565799 0.542665529702347 -0.41945849780043604 -0.4608667764103461 0.563178928846782
21.871500000000005 0.4744076703994617 -0.8848970143917092 -0.2194448776889229 0.5425682341310871 -0.4193453246751487 -0.4609231997729278 0.5633107613884663
21.893500000000003 0.4739662056858379 -0.8848987548843831 -0.21942592528852606 0.5423602194292054 -0.4192622104111631 -0.46079708152951127 0.563676007078299
21.916400000000003 0.4736389928265413 -0.8851260627880211 -0.21953251249340144 0.5422501375103216 -0.41926563187276 -0.460710443116695 0.5638501626350666
21.9384 0.4731031817137469 -0.8851511288355297 -0.21936445316052056 0.5424152173088331 -0.4190596724190954 -0.4607368886252525 0.5638228821569177
21.960300000000004 0.47259992255552563 -0.8852872058803669 -0.2192280922949918 0.5424821909033666 -0.41891207189553525 -0.46084954382387844 0.5637760606217652
21.983200000000004 0.4720447468926729 -0.8850108598132437 -0.2191367503784245 0.5424866575005579 -0.41866036722071576 -0.4608870899485915 0.5639280217112878
22.005200000000002 0.47150875566778044 -0.8846448097255404 -0.2190881321068533 0.5424217115795466 -0.4186408460812408 -0.46091522316436084 0.5639819907185384
22.028100000000002 0.4709059722146934 -0.8845371931506604 -0.21916639387546719 0.5424013405051351 -0.4186075973560046 -0.4610206195470469 0.5639401152662598
22.0501 0.47037845471619527 -0.8846410412422208 -0.21930562929366662 0.5423463200618595 -0.4185583779439549 -0.4610653408481421 0.5639930006984759
22.072000000000003 0.4697754859825539 -0.8847895713645428 -0.2193174316098004 0.5421864539547705 -0.4184169226763162 -0.46121204923148507 0.5641316988166214
22.094900000000003 0.46917482828037466 -0.8845916491862786 -0.2193822529935039 0.5420179006235488 -0.4181982034723929 -0.4614029810296154 0.5642996961837637
22.1169 0.4687323176787783 -0.8846897647724729 -0.21939105121651667 0.5419969669910086 -0.41808696672498247 -0.4615929284316241 0.5642468825338499
22.1398 0.46785280936733803 -0.8849032038922174 -0.2193436737074005 0.5422462612262768 -0.4179542990759444 -0.46180004322935725 0.5639360922510848
22.1618 0.4671596426936653 -0.8849685186988399 -0.21942175289162183 0.5424127839542432 -0.41807444340408084 -0.46201040263336635 0.5635144358700408
22.1847 0.46641635673195875 -0.8850189500549928 -0.21951781407688642 0.5423752708241285 -0.41805750925863633 -0.4622225585907729 0.5633891114325144
22.2066 0.4655544393263257 -0.885276652675143 -0.21929176490331737 0.5417623963131851 -0.4181051659114086 -0.46245835241956385 0.5637498101610071
22.229600000000005 0.46467469233961767 -0.8854310307031052 -0.2189607683192787 0.5411648257219707 -0.4181145130151477 -0.46265000839615955 0.5641594235129361
22.2515 0.4638224815085719 -0.8856883588552678 -0.2188496227695269 0.5405835874145286 -0.41819636715043823 -0.4628611703010717 0.5644827017258695
22.273500000000006 0.46309171453359527 -0.8858646895055464 -0.21885181840115053 0.5401671965820501 -0.41836775686254324 -0.463202117812088 0.5644746387650106
22.296400000000006 0.4621151553481206 -0.8860054765620297 -0.21854784041177888 0.5399746241623729 -0.4183989368300908 -0.4634618198155565 0.5644226045202358
