Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:41.4220
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:41.9137
anonymous;3;-1.5560;0.5825;1.3741;272.8539;83.7281;6.7247;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:41.9458
anonymous;6;-1.5559;0.5828;1.3738;272.8595;83.8974;6.5566;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:41.9693
anonymous;8;-1.5557;0.5827;1.3736;272.8618;83.9510;6.5034;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:41.9912
anonymous;10;-1.5556;0.5825;1.3732;272.8694;84.1153;6.3360;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.0262
anonymous;13;-1.5556;0.5826;1.3735;272.8665;83.8722;6.5820;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.0482
anonymous;15;-1.5555;0.5826;1.3735;272.8643;83.9881;6.4668;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.0702
anonymous;17;-1.5555;0.5825;1.3732;272.8655;84.0457;6.4082;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.0921
anonymous;19;-1.5557;0.5825;1.3730;272.8583;84.0115;6.4411;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.1146
anonymous;21;-1.5555;0.5825;1.3729;272.8694;84.0530;6.4042;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.2626
anonymous;22;-1.5560;0.5825;1.3734;272.8516;83.9079;6.5371;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.2661
anonymous;25;-1.5557;0.5823;1.3734;272.8642;83.8649;6.5856;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.2936
anonymous;27;-1.5554;0.5825;1.3732;272.8762;83.8510;6.5973;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.3156
anonymous;29;-1.5553;0.5825;1.3732;272.8778;83.9265;6.5229;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.3385
anonymous;31;-1.5554;0.5825;1.3731;272.8649;83.8878;6.5583;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.3605
anonymous;33;-1.5557;0.5828;1.3732;272.8610;83.7725;6.6756;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.3835
anonymous;35;-1.5556;0.5828;1.3733;272.8610;83.6681;6.7759;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.4055
anonymous;37;-1.5556;0.5829;1.3735;272.8656;83.6240;6.8242;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.4300
anonymous;39;-1.5558;0.5829;1.3734;272.8582;83.7159;6.7310;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.4495
anonymous;41;-1.5556;0.5829;1.3735;272.8605;83.6679;6.7771;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.4725
anonymous;43;-1.5555;0.5826;1.3732;272.8647;83.8301;6.6147;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.4945
anonymous;45;-1.5554;0.5825;1.3729;272.8705;83.8626;6.5849;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.5164
anonymous;47;-1.5556;0.5823;1.3729;272.8496;83.9054;6.5491;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.5394
anonymous;49;-1.5555;0.5822;1.3731;272.8605;83.7714;6.6809;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.5614
anonymous;51;-1.5557;0.5823;1.3734;272.8469;83.5905;6.8603;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.5859
anonymous;54;-1.5557;0.5825;1.3732;272.8518;83.7009;6.7466;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.6174
anonymous;56;-1.5559;0.5824;1.3732;272.8528;83.7157;6.7282;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.6403
anonymous;58;-1.5558;0.5827;1.3733;272.8544;83.6952;6.7505;75d60555-a090-4da2-ba86-79f08020517f;2023-11-23 15:17:42.6638
