Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.0739
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.5556
anonymous;3;-1.5997;0.5002;1.3480;271.6803;113.7879;333.7154;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.5835
anonymous;7;-1.5993;0.5002;1.3478;271.6949;113.9521;333.5526;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.6124
anonymous;9;-1.5994;0.5002;1.3476;271.6876;114.2058;333.2913;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.6344
anonymous;11;-1.5995;0.5000;1.3478;271.6887;114.1524;333.3455;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.6563
anonymous;13;-1.5994;0.5000;1.3477;271.6993;114.0245;333.4785;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.6792
anonymous;15;-1.5992;0.5001;1.3476;271.7034;114.2635;333.2363;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.7012
anonymous;17;-1.5991;0.5003;1.3477;271.7071;114.1481;333.3515;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.7231
anonymous;19;-1.5992;0.5002;1.3475;271.7066;114.4408;333.0565;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.7461
anonymous;20;-1.5993;0.5001;1.3476;271.7074;114.4748;333.0221;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.7690
anonymous;23;-1.5996;0.5000;1.3477;271.6978;114.5223;332.9738;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.9036
anonymous;24;-1.5995;0.5003;1.3477;271.6912;114.0510;333.4499;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.9066
anonymous;27;-1.5994;0.5002;1.3480;271.6815;113.6625;333.8395;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.9356
anonymous;29;-1.5993;0.5002;1.3478;271.6854;113.7213;333.7714;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.9575
anonymous;31;-1.5994;0.5003;1.3480;271.6842;113.6818;333.8053;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:47.9804
anonymous;33;-1.5994;0.5003;1.3481;271.6785;113.3763;334.1201;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.0024
anonymous;35;-1.5994;0.5002;1.3478;271.6794;113.9848;333.5106;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.0253
anonymous;37;-1.5996;0.5003;1.3477;271.6763;114.0302;333.4599;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.0473
anonymous;39;-1.5997;0.5003;1.3476;271.6826;114.2013;333.2941;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.0692
anonymous;41;-1.5995;0.5003;1.3477;271.6838;114.0838;333.4211;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.0921
anonymous;43;-1.5996;0.5004;1.3476;271.6807;114.2332;333.2617;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.1141
anonymous;45;-1.5996;0.5002;1.3478;271.6761;114.2048;333.2942;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.1370
anonymous;47;-1.5997;0.4999;1.3476;271.6749;114.6847;332.8116;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.1590
anonymous;49;-1.5996;0.4998;1.3475;271.6856;114.2590;333.2303;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.1809
anonymous;51;-1.5993;0.4998;1.3474;271.7034;114.4874;333.0069;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.2038
anonymous;53;-1.5996;0.5002;1.3477;271.6898;114.3191;333.1713;8155247d-c486-444b-99be-f7273f123d53;2023-11-23 09:42:48.2258
