Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:52.8020
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.3246
anonymous;3;-1.5906;0.5796;1.3807;273.3671;100.3860;349.7870;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.3595
anonymous;7;-1.5903;0.5797;1.3805;273.3769;100.4966;349.6754;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.3984
anonymous;10;-1.5905;0.5797;1.3807;273.3718;100.4734;349.7039;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.4184
anonymous;12;-1.5906;0.5798;1.3808;273.3654;100.3586;349.8144;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.4423
anonymous;14;-1.5908;0.5797;1.3808;273.3631;100.3158;349.8582;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.4643
anonymous;16;-1.5906;0.5796;1.3806;273.3683;100.5050;349.6748;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.4862
anonymous;18;-1.5905;0.5795;1.3805;273.3799;100.4579;349.7183;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.5081
anonymous;20;-1.5904;0.5796;1.3805;273.3810;100.4909;349.6874;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.5301
anonymous;22;-1.5904;0.5796;1.3804;273.3753;100.5346;349.6491;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.6837
anonymous;23;-1.5904;0.5799;1.3807;273.3750;100.3529;349.8199;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.6907
anonymous;27;-1.5905;0.5799;1.3807;273.3713;100.3092;349.8650;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.7206
anonymous;29;-1.5904;0.5799;1.3806;273.3813;100.3062;349.8701;81b17946-816d-487f-8015-aa12297f7bc2;2023-11-23 13:42:53.7435
