-7.6258992806,-0.0239808153,6.3573141487,
-7.6306954436,0.4748201439,6.4772182254,
-7.8489208633,-0.3741007194,6.8729016787,
-7.0095923261,-0.3788968825,6.9712230216,
-7.3908872902,-0.2685851319,6.1630695444,
-7.3453237410,-0.6139088729,6.1318944844,
-7.1894484412,-0.2014388489,6.7338129496,
-7.2398081535,-0.2422062350,7.3309352518,
-7.7817745803,-0.4964028777,5.9616306954,
-7.5971223022,0.3021582734,6.3309352518,
-7.5731414868,-0.0263788969,6.5659472422,
-7.3165467626,-0.6690647482,7.2925659472,
-7.2206235012,-0.1103117506,5.9616306954,
-7.6642685851,-0.0743405276,6.0527577938,
-7.5371702638,-0.5083932854,6.5083932854,
-6.9760191847,-0.3429256595,7.4892086331,
-7.6738609113,-0.1294964029,5.9640287770,
-7.5563549161,0.3980815348,5.8225419664,
-7.8705035971,0.0791366906,6.3932853717,
-7.3309352518,-0.8249400480,7.3381294964,
-6.7577937650,-0.5539568345,6.8633093525,
-7.5251798561,-0.1966426859,5.9616306954,
-7.4700239808,-0.4124700240,6.1606714628,
-7.3525179856,-0.2182254197,6.5971223022,
-7.3693045564,0.1966426859,6.9016786571,
-7.6906474820,-0.0167865707,6.3980815348,
-7.6498800959,-0.3788968825,6.7026378897,
-7.2494004796,-0.3309352518,6.2182254197,
-7.4244604317,-0.2853717026,6.3189448441,
-7.1750599520,-0.2350119904,6.3549160671,
-7.5563549161,-0.5491606715,7.0359712230,
-7.6690647482,-0.2014388489,6.5587529976,
-7.3621103118,0.4772182254,6.5371702638,
-7.6354916067,0.1127098321,5.9544364508,
-7.4412470024,-0.4892086331,6.6043165468,
-7.2901678657,-0.6762589928,6.6354916067,
-7.6786570743,-0.2422062350,6.5011990408,
-7.5755395683,0.2302158273,6.1247002398,
-7.4844124700,-0.2422062350,6.5323741007,
-7.6762589928,-0.4940047962,6.6330935252,
-7.2757793765,-0.2589928058,6.5179856115,
-7.5443645084,-0.1031175060,6.1894484412,
-7.6402877698,-0.0647482014,6.3573141487,
-7.2494004796,-0.3189448441,6.7913669065,
-7.5011990408,-0.5563549161,6.7266187050,
-7.5635491607,-0.0335731415,6.5107913669,
-7.1270983213,-0.2709832134,6.4412470024,
-7.3812949640,-0.7218225420,6.7505995204,
-7.4460431655,-0.1390887290,6.4124700240,
-7.4220623501,0.2302158273,6.4652278177,
-7.6786570743,0.0503597122,6.3597122302,
-7.5755395683,-0.2350119904,6.9496402878,
-7.2278177458,-0.5611510791,6.7122302158,
-7.2757793765,-0.4436450839,6.3477218225,
-7.5779376499,0.1318944844,5.9448441247,
-7.5155875300,-0.1870503597,6.6714628297,
-7.4820143885,-0.5083932854,7.0815347722,
-7.5899280576,-0.0815347722,6.8129496403,
-7.3884892086,0.2709832134,5.8992805755,
-7.4916067146,-0.1510791367,5.9784172662,
-7.4340527578,-0.3621103118,6.9736211031,
-7.3045563549,-0.5827338129,7.2877697842,
-7.2829736211,-0.3237410072,6.5707434053,
-7.7362110312,0.2997601918,5.6618705036,
-7.2997601918,-0.1846522782,6.2110311751,
-7.3573141487,-0.8345323741,7.1079136691,
-7.3645083933,-0.2014388489,7.3453237410,
-7.4100719424,0.1870503597,6.2230215827,
-7.5587529976,0.0767386091,5.9472422062,
-7.4772182254,-0.0791366906,6.4172661871,
-7.1390887290,-0.6594724221,7.3189448441,
-7.1966426859,-0.7697841727,6.8729016787,
-7.5995203837,-0.0599520384,6.0215827338,
-7.2997601918,0.2398081535,5.9472422062,
-7.6882494005,-0.3836930456,6.7242206235,
-7.4460431655,-0.2086330935,7.3405275779,
-7.3213429257,-0.2805755396,6.6378896882,
-7.1294964029,-0.2949640288,6.0023980815,
-7.7146282974,-0.1990407674,5.9016786571,
-7.3453237410,0.0359712230,6.8249400480,
-7.4508393285,-0.4532374101,7.3045563549,
-7.5179856115,-0.5203836930,6.7865707434,
-7.3261390887,-0.1199040767,5.7338129496,
-7.3573141487,0.0791366906,5.8800959233,
-7.7697841727,-0.3021582734,6.9352517986,
-7.0503597122,-0.4700239808,7.5011990408,
-7.0839328537,-0.6306954436,6.4628297362,
-7.6954436451,-0.0239808153,5.3669064748,
-7.5563549161,0.4292565947,5.9616306954,
-7.5179856115,-0.3069544365,7.2805755396,
-7.3189448441,-0.6546762590,7.7074340528,
-7.3309352518,-0.5467625899,6.1438848921,
-7.3189448441,0.4268585132,5.1247002398,
-7.7505995204,0.3213429257,5.8944844125,
-7.3860911271,-0.6187050360,7.7050359712,
-6.9880095923,-1.0263788969,7.7026378897,
-7.4076738609,-0.3597122302,5.8249400480,
-7.8225419664,0.7242206235,4.9424460432,
-7.4700239808,0.6211031175,6.2134292566,
-7.5179856115,-0.5371702638,7.8489208633,
-7.2589928058,-1.0839328537,7.5155875300,
-6.9448441247,-0.6306954436,5.8129496403,
-7.7577937650,0.3932853717,4.9256594724,
-7.6330935252,0.5659472422,6.4148681055,
-7.3549160671,-0.5059952038,7.8417266187,
-7.4172661871,-0.8824940048,7.4532374101,
-7.4076738609,-0.1318944844,5.8441247002,
-7.4796163070,0.3477218225,5.3069544365,
-7.5467625899,0.1510791367,6.4244604317,
-7.2014388489,-0.4748201439,7.5659472422,
-7.2134292566,-1.1702637890,7.3333333333,
-7.2134292566,-0.5971223022,6.0719424460,
-7.8848920863,0.6546762590,5.5251798561,
-7.6858513189,0.5419664269,6.4196642686,
-7.1582733813,-0.5299760192,7.4004796163,
-7.4172661871,-0.9088729017,6.8465227818,
-7.1966426859,-0.5035971223,6.1318944844,
-7.2973621103,-0.0791366906,5.8992805755,
-7.9136690647,0.4316546763,6.5035971223,
-7.3333333333,0.3453237410,7.0839328537,
-7.0959232614,-0.9808153477,6.9328537170,
-7.3764988010,-0.9904076739,6.0455635492,
-7.4052757794,0.2757793765,5.9064748201,
-7.6738609113,0.3980815348,6.5467625899,
-7.7026378897,0.0647482014,7.1414868106,
-7.5899280576,-0.2374100719,6.6930455635,
-6.9832134293,-0.7386091127,6.3717026379,
-7.2110311751,-0.9688249400,6.2565947242,
-7.7026378897,0.1414868106,6.2685851319,
-7.5899280576,1.0167865707,6.5275779376,
-7.6163069544,-0.1438848921,6.7721822542,
-7.4868105516,-0.9712230216,6.7242206235,
-6.9592326139,-0.6067146283,6.4652278177,
-7.1342925659,-0.4820143885,6.3908872902,
-7.7793764988,0.0071942446,6.2254196643,
-7.4484412470,0.4604316547,6.4700239808,
-7.4148681055,-0.3021582734,6.6906474820,
-7.7434052758,-0.8249400480,6.9472422062,
-7.3069544365,-0.2589928058,6.6330935252,
-7.0287769784,0.2158273381,6.3381294964,
-7.7146282974,-0.1942446043,6.1462829736,
-7.4532374101,-0.4028776978,6.4628297362,
-7.2637889688,-0.4532374101,7.0095923261,
-7.4988009592,-0.6043165468,7.2326139089,
-7.6858513189,-0.0503597122,6.3285371703,
-7.3764988010,0.6043165468,5.5587529976,
-7.4172661871,-0.1486810552,6.2254196643,
-7.9088729017,-0.9640287770,7.2278177458,
-7.2278177458,-0.5611510791,7.5803357314,
-6.9976019185,0.1007194245,6.3693045564,
-7.8896882494,0.0167865707,5.3477218225,
-7.3069544365,-0.1055155875,5.7050359712,
-7.2470023981,-0.5923261391,7.2517985612,
-7.8177458034,-0.6354916067,7.7338129496,
-7.7505995204,-0.0071942446,6.7218225420,
-7.2374100719,0.5707434053,5.1678657074,
-7.4940047962,0.1438848921,5.5083932854,
-7.5851318945,-0.8800959233,7.0071942446,
-7.2110311751,-1.0647482014,7.8729016787,
-7.1894484412,-0.0335731415,6.8872901679,
-8.0119904077,0.5635491607,5.3237410072,
-7.4700239808,0.3549160671,5.4892086331,
-7.0455635492,-0.5131894484,6.8800959233,
-7.8297362110,-0.9784172662,7.6954436451,
-7.2853717026,-0.5275779376,7.1223021583,
-7.2517985612,0.1390887290,5.5443645084,
-7.6163069544,0.6211031175,5.4508393285,
-7.7338129496,-0.1223021583,6.8129496403,
-7.2014388489,-1.0000000000,7.8465227818,
-7.0767386091,-0.7410071942,7.1103117506,
-7.8417266187,0.3669064748,5.2997601918,
-7.5083932854,0.5203836930,5.5515587530,
-7.1582733813,-0.5011990408,6.7961630695,
-7.5419664269,-0.7673860911,7.5899280576,
-7.6187050360,-0.4196642686,6.8033573141,
-7.2014388489,-0.2278177458,5.9016786571,
-7.6618705036,0.2661870504,5.5875299760,
-7.8201438849,0.5467625899,6.3860911271,
-7.4916067146,-0.4772182254,7.4268585132,
-7.0311750600,-1.1294964029,7.0119904077,
-7.6330935252,-0.3357314149,5.7577937650,
-7.5347721823,0.6450839329,5.4364508393,
-7.3621103118,-0.1846522782,6.7050359712,
-7.9760191847,-0.5635491607,7.0959232614,
-7.3573141487,0.0551558753,6.9280575540,
-7.3549160671,-0.5107913669,6.1270983213,
-7.1846522782,-0.6642685851,6.1630695444,
-7.5851318945,0.1894484412,6.1390887290,
-7.6211031175,0.4868105516,6.7793764988,
-7.2038369305,-0.6115107914,7.3741007194,
-7.5611510791,-0.9448441247,6.6810551559,
-7.0647482014,0.0983213429,6.1654676259,
-7.3069544365,0.0287769784,5.9760191847,
-7.6522781775,-0.4676258993,6.7482014388,
-7.5779376499,0.0407673861,6.7266187050,
-7.6139088729,0.0095923261,7.0263788969,
-7.2517985612,-0.7529976019,6.7242206235,
-7.3693045564,-0.6378896882,6.3381294964,
-7.2973621103,0.6306954436,5.9064748201,
-7.5827338129,0.0527577938,6.6810551559,
-7.2853717026,-1.0359712230,7.1630695444,
-7.5251798561,-0.5299760192,6.8009592326,
-7.4796163070,0.6306954436,6.2446043165,
-7.5107913669,-0.0119904077,6.5299760192,
-7.3213429257,-0.7002398082,6.5515587530,
-7.1822541966,-0.3884892086,6.6139088729,
-7.6019184652,-0.3285371703,6.6834532374,
-7.4748201439,-0.3908872902,7.0287769784,
-7.6306954436,-0.0215827338,6.4316546763,
-7.5131894484,0.5251798561,6.0383693046,
-7.2853717026,-0.4412470024,6.3621103118,
-7.2781774580,-1.1822541966,7.2062350120,
-7.4292565947,-0.4460431655,7.0911270983,
-7.8177458034,0.6402877698,6.2206235012,
-7.2086330935,0.3693045564,6.0119904077,
-7.5059952038,-0.7338129496,6.3309352518,
-7.2613908873,-0.8489208633,7.0215827338,
-7.6187050360,-0.3717026379,6.8800959233,
-7.6498800959,0.4316546763,6.4412470024,
-7.6570743405,0.5347721823,6.0575539568,
-7.4052757794,-0.5683453237,6.5011990408,
-7.0551558753,-0.9640287770,6.9184652278,
-7.4748201439,-0.7026378897,6.7769784173,
-7.4748201439,0.5515587530,6.3645083933,
-7.7386091127,0.2637889688,6.1366906475,
-7.2134292566,-0.0167865707,6.4508393285,
-7.7026378897,-0.6450839329,6.9592326139,
-7.1486810552,-0.5923261391,7.3093525180,
-7.1798561151,-0.5083932854,6.5995203837,
-7.2973621103,0.1486810552,5.6426858513,
-7.6978417266,0.1678657074,6.0311750600,
-7.5779376499,-0.2901678657,7.3309352518,
-7.4580335731,-0.6546762590,7.5803357314,
-7.1247002398,-0.0983213429,6.5011990408,
-7.6498800959,0.1270983213,5.3956834532,
-7.1798561151,-0.1750599520,6.1294964029,
-7.5923261391,-0.5731414868,7.1127098321,
-7.3764988010,-0.3165467626,7.4388489209,
-7.7625899281,0.0359712230,6.3549160671,
-7.4268585132,-0.1510791367,5.8752997602,
-7.1990407674,-0.0911270983,5.8129496403,
-7.6498800959,-0.3884892086,6.9160671463,
-7.7122302158,-0.1247002398,7.1630695444,
-7.4628297362,-0.2997601918,7.1127098321,
-7.2038369305,0.0143884892,5.7194244604,
-7.4100719424,-0.2613908873,5.8393285372,
-7.6163069544,-0.3093525180,6.3189448441,
-7.5491606715,-0.5827338129,7.7146282974,
-7.3141486811,-0.1486810552,6.8896882494,
-7.6738609113,-0.0455635492,6.0479616307,
-7.5899280576,0.3309352518,5.5395683453,
-7.4964028777,-0.5395683453,7.0095923261,
-7.0383693046,-0.7649880096,7.4052757794,
-7.4028776978,-0.5995203837,6.8824940048,
-7.6067146283,0.3069544365,5.5827338129,
-7.7482014388,0.3956834532,6.1270983213,
-7.3741007194,-0.4820143885,7.0719424460,
-7.2805755396,-0.7242206235,7.4028776978,
-7.2805755396,-0.5515587530,6.3597122302,
-7.5011990408,0.0887290168,5.6762589928,
-7.4364508393,-0.0791366906,6.1990407674,
-7.5923261391,-0.2134292566,7.0407673861,
-7.5587529976,-0.3932853717,7.3237410072,
-7.4532374101,-0.3573141487,6.3309352518,
-7.2685851319,-0.0383693046,5.9232613909,
-7.7098321343,-0.0191846523,6.0143884892,
-7.6043165468,-0.1702637890,7.1942446043,
-7.4580335731,-0.5923261391,7.1031175060,
-7.1199040767,-0.4388489209,6.5851318945,
-7.5827338129,-0.2158273381,5.4964028777,
-7.5059952038,0.1007194245,6.3237410072,
-7.6522781775,-0.3597122302,6.8824940048,
-7.3309352518,-0.2637889688,7.4676258993,
-7.7649880096,-0.3405275779,6.2158273381,
-7.3093525180,0.1079136691,6.0287769784,
-7.6091127098,-0.1846522782,5.8944844125,
-7.1103117506,-0.3213429257,7.1414868106,
-7.8129496403,-0.6402877698,6.9664268585,
-7.2158273381,-0.1894484412,6.7482014388,
-7.7314148681,0.1822541966,5.7769784173,
-7.3549160671,0.0719424460,6.2494004796,
-7.6498800959,-0.4292565947,6.7649880096,
-7.2901678657,-0.7266187050,7.1438848921,
-7.4220623501,-0.3237410072,6.4700239808,
-7.6115107914,0.1582733813,5.8657074341,
-7.7026378897,0.1414868106,6.2350119904,
-7.3908872902,-0.4028776978,7.0263788969,
-7.2997601918,-0.8081534772,7.0095923261,
-7.3741007194,-0.1966426859,6.3069544365,
-7.9304556355,0.2973621103,5.9136690647,
-7.5707434053,0.4148681055,6.5035971223,
-7.3812949640,-0.5779376499,7.0479616307,
-7.1534772182,-0.7577937650,6.7074340528,
-7.5155875300,-0.4412470024,6.2422062350,
-7.6618705036,0.2182254197,6.1079136691,
-7.5587529976,0.1438848921,6.6139088729,
-7.3812949640,-0.2134292566,6.7889688249,
-7.7458033573,-0.7266187050,6.6043165468,
-7.3165467626,-0.2589928058,6.5515587530,
-7.6235011990,-0.1270983213,6.3021582734,
-7.2110311751,0.2565947242,6.4268585132,
-7.7601918465,-0.3261390887,6.4076738609,
-7.3357314149,-0.5059952038,6.8201438849,
-7.5131894484,-0.4388489209,6.6858513189,
-7.3237410072,0.0095923261,6.3405275779,
-7.6450839329,0.0791366906,6.0239808153,
-7.3477218225,-0.3741007194,6.3932853717,
-7.5371702638,-0.4484412470,6.8848920863,
-7.4748201439,-0.3932853717,6.9544364508,
-7.5131894484,0.0671462830,6.4292565947,
-7.5275779376,-0.0959232614,5.9616306954,
-7.3429256595,-0.1774580336,6.2398081535,
-7.6522781775,-0.4556354916,6.8872901679,
-7.5443645084,-0.2062350120,7.0527577938,
-7.4580335731,-0.0287769784,6.4988009592,
-7.3453237410,-0.0695443645,5.7937649880,
-7.4244604317,-0.3333333333,6.1558752998,
-7.6474820144,-0.5371702638,6.9040767386,
-7.4340527578,-0.2422062350,7.2350119904,
-7.4244604317,-0.1055155875,6.3189448441,
-7.5779376499,0.1750599520,5.7434052758,
-7.6211031175,-0.2230215827,6.2853717026,
-7.4796163070,-0.5035971223,7.0959232614,
-7.3405275779,-0.5083932854,7.0239808153,
-7.4844124700,0.0000000000,6.0503597122,
-7.6738609113,0.0503597122,5.9232613909,
-7.4580335731,-0.1270983213,6.5251798561,
-7.4532374101,-0.4868105516,7.0839328537,
-7.2422062350,-0.3549160671,6.7386091127,
-7.6139088729,-0.2805755396,6.0743405276,
-7.4052757794,0.0359712230,6.0071942446,
-7.5923261391,-0.0911270983,6.5563549161,
-7.4988009592,-0.2422062350,6.9856115108,
-7.4844124700,-0.4892086331,6.8009592326,
-7.3285371703,-0.4124700240,6.1079136691,
-7.3549160671,0.0239808153,6.0119904077,
-7.7218225420,-0.1031175060,6.4340527578,
-7.7050359712,-0.1414868106,7.1414868106,
-7.3477218225,-0.4940047962,6.8297362110,
-7.2829736211,-0.2230215827,6.0311750600,
-7.4652278177,-0.1510791367,5.8393285372,
-7.5131894484,-0.1606714628,6.5419664269,
-7.5107913669,-0.4340527578,7.2661870504,
-7.1534772182,-0.3741007194,6.6834532374,
-7.6810551559,-0.0383693046,5.8920863309,
-7.6139088729,0.1702637890,5.8776978417,
-7.6546762590,-0.2733812950,6.8393285372,
-7.1870503597,-0.6498800959,7.1103117506,
-7.2853717026,-0.5371702638,6.4436450839,
-7.6570743405,0.0791366906,5.7601918465,
-7.6306954436,0.1294964029,6.3405275779,
-7.3501199041,-0.2422062350,6.9760191847,
-7.4340527578,-0.5803357314,6.9712230216,
-7.4436450839,-0.2158273381,6.1750599520,
-7.6474820144,0.0815347722,5.9616306954,
-7.4820143885,0.0599520384,6.4172661871,
-7.3549160671,-0.4652278177,7.0119904077,
-7.5659472422,-0.6786570743,6.7002398082,
-7.2398081535,-0.2829736211,6.2541966427,
-7.7218225420,0.1127098321,5.9016786571,
-7.4580335731,0.1079136691,6.5347721823,
-7.6163069544,-0.4484412470,6.8752997602,
-7.3333333333,-0.6498800959,6.7913669065,
-7.3597122302,-0.1079136691,6.1798561151,
-7.7170263789,0.0215827338,5.9832134293,
-7.4580335731,-0.0455635492,6.6211031175,
-7.5827338129,-0.6450839329,6.8009592326,
-7.3405275779,-0.4004796163,6.7170263789,
-7.5707434053,-0.0743405276,6.0815347722,
-7.7146282974,0.1942446043,6.0575539568,
-7.4700239808,-0.2254196643,6.4820143885,
-7.4076738609,-0.5683453237,6.5755395683,
-7.5755395683,-0.4076738609,6.7242206235,
-7.6258992806,-0.0287769784,6.3764988010,
-7.5827338129,0.0863309353,6.1247002398,
-7.3141486811,-0.2158273381,6.1534772182,
-7.5155875300,-0.6043165468,6.4316546763,
-7.5683453237,-0.5275779376,6.8393285372,
-7.5443645084,-0.0719424460,6.7458033573,
-7.5755395683,0.3717026379,5.9472422062,
-7.6019184652,0.0143884892,5.9592326139,
-7.4196642686,-0.6570743405,6.6354916067,
-7.4748201439,-0.7146282974,7.0959232614,
-7.4604316547,-0.0647482014,6.3381294964,
-7.9232613909,0.6139088729,5.6474820144,
-7.5419664269,-0.0839328537,6.0119904077,
-7.2781774580,-0.8321342926,7.0119904077,
-7.4724220624,-0.8944844125,7.0503597122,
-7.6187050360,0.2613908873,6.1486810552,
-7.8081534772,0.4316546763,5.6882494005,
-7.2446043165,-0.1486810552,6.2446043165,
-7.5803357314,-0.8729016787,6.8633093525,
-7.7362110312,-0.2949640288,6.7002398082,
-7.5083932854,0.0167865707,6.4796163070,
-7.4052757794,-0.0767386091,5.8872901679,
-7.5731414868,-0.4220623501,6.0887290168,
-7.6834532374,-0.2853717026,6.4604316547,
-7.5683453237,-0.4292565947,7.0575539568,
-7.2853717026,-0.3980815348,6.8465227818,
-7.7865707434,-0.2350119904,5.6258992806,
-7.6354916067,0.4772182254,5.5299760192,
-7.7002398082,-0.2446043165,6.5611510791,
-7.4700239808,-0.8057553957,7.5203836930,
-7.4652278177,-0.5779376499,6.6810551559,
-7.6522781775,0.2038369305,5.4676258993,
-7.5515587530,0.3501199041,5.4724220624,
-7.9232613909,-0.4196642686,6.8896882494,
-7.4964028777,-0.5683453237,7.3117505995,
-7.5299760192,-0.3069544365,6.3669064748,
-7.5875299760,0.1894484412,5.3021582734,
-7.7505995204,-0.1007194245,5.9640287770,
-7.4364508393,-0.5539568345,6.8009592326,
-7.4292565947,-0.6258992806,7.1247002398,
-7.7889688249,-0.1678657074,5.9928057554,
-7.5995203837,0.3549160671,5.9304556355,
-7.8273381295,-0.0167865707,5.9760191847,
-7.4460431655,-0.1055155875,6.9136690647,
-7.8129496403,-0.5323741007,6.5563549161,
-7.0863309353,-0.6426858513,6.4892086331,
-7.3884892086,-0.3693045564,5.7793764988,
-7.8872901679,0.2685851319,6.0407673861,
-7.7697841727,0.2470023981,6.5491606715,
-7.5035971223,-0.7146282974,6.9352517986,
-7.3836930456,-0.4748201439,6.4892086331,
-7.9472422062,0.0983213429,5.7817745803,
-7.3189448441,0.1366906475,6.2086330935,
-7.3357314149,-0.6354916067,6.4748201439,
-7.7266187050,-0.3213429257,6.6211031175,
-7.7745803357,0.0239808153,6.4748201439,
-7.4724220624,-0.2997601918,6.4604316547,
-7.5179856115,-0.2829736211,5.9952038369,
-7.6211031175,0.0527577938,5.9400479616,
-7.5635491607,-0.4172661871,6.4604316547,
-7.3357314149,-0.7146282974,6.8609112710,
-8.0287769784,0.1318944844,6.2158273381,
-7.6690647482,0.6163069544,5.9112709832,
-7.3045563549,-0.6666666667,6.3333333333,
-7.5971223022,-1.0671462830,6.5539568345,
-7.5467625899,0.1630695444,6.3980815348,
-7.8729016787,0.4700239808,6.0479616307,
-7.3788968825,-0.4124700240,6.4412470024,
-7.7218225420,-0.6426858513,6.1055155875,
-7.3021582734,-0.0575539568,6.5515587530,
-7.4652278177,-0.3956834532,6.4436450839,
-7.7362110312,-0.4244604317,6.2685851319,
-7.5947242206,0.1726618705,6.0551558753,
-7.8705035971,0.0023980815,6.4172661871,
-7.6163069544,-0.6978417266,6.8872901679,
-7.4268585132,-0.2853717026,6.1414868106,
-7.3693045564,0.2901678657,5.6306954436,
-7.4796163070,-0.6426858513,6.1894484412,
-7.9016786571,-0.8752997602,6.8537170264,
-7.5683453237,0.0911270983,6.7482014388,
-7.3405275779,0.3788968825,6.1750599520,
-8.0239808153,-0.5947242206,5.7050359712,
-7.2422062350,-0.4916067146,6.1534772182,
-7.5971223022,-0.1702637890,6.6522781775,
-7.8249400480,-0.0311750600,6.9616306954,
-7.7002398082,-0.1342925659,6.2709832134,
-7.3549160671,0.0215827338,5.7505995204,
-7.3884892086,-0.3884892086,6.2134292566,
-7.8800959233,-0.8537170264,6.9088729017,
-7.3117505995,-0.4436450839,6.7002398082,
-7.5515587530,0.3836930456,5.7170263789,
-8.2206235012,0.2350119904,5.5923261391,
-7.5875299760,-0.5251798561,6.5875299760,
-7.0191846523,-0.7002398082,7.0911270983,
-7.7410071942,-0.3860911271,6.3788968825,
-7.8489208633,0.1223021583,5.7170263789,
-7.6546762590,0.1966426859,5.7386091127,
-7.6954436451,0.0359712230,6.6666666667,
-7.6091127098,-0.5923261391,7.0287769784,
-7.2326139089,-0.9880095923,6.4484412470,
-7.3501199041,-0.1366906475,5.6450839329,
-8.4196642686,0.6714628297,5.6450839329,
-7.4700239808,0.1414868106,7.0815347722,
-7.2805755396,-1.2302158273,7.2038369305,
-7.6570743405,-0.3693045564,6.1127098321,
-7.8081534772,0.3645083933,5.3741007194,
-7.3093525180,0.0359712230,6.2086330935,
-7.6474820144,-0.6067146283,7.0599520384,
-7.5827338129,-0.3884892086,6.8297362110,
-7.4796163070,-0.4172661871,6.1870503597,
-7.7122302158,0.0215827338,5.6570743405,
-7.7673860911,0.4964028777,6.2326139089,
-7.4868105516,-0.6306954436,6.9976019185,
-7.1678657074,-1.1462829736,6.8729016787,
-8.1390887290,0.0791366906,5.5395683453,
-7.7002398082,1.0791366906,5.6834532374,
-7.4916067146,-0.5827338129,6.9880095923,
-7.4748201439,-1.2062350120,7.0983213429,
-7.4244604317,-0.2254196643,6.0263788969,
-7.6666666667,0.3141486811,5.2685851319,
-7.9544364508,-0.1678657074,6.3764988010,
-7.7170263789,-0.2997601918,7.0407673861,
-7.3093525180,-0.2278177458,6.7673860911,
-7.7769784173,-0.6522781775,5.6570743405,
-7.7721822542,-0.0311750600,5.5395683453,
-7.6043165468,0.3956834532,6.5323741007,
-7.3237410072,-0.4220623501,7.4820143885,
-7.8992805755,-0.7865707434,6.3525179856,
-7.4508393285,0.3621103118,5.3453237410,
-7.7266187050,0.2494004796,5.8177458034,
-7.7170263789,-0.6906474820,7.2398081535,
-7.2685851319,-0.5899280576,6.9568345324,
-7.5107913669,0.1510791367,5.7841726619,
-8.0983213429,-0.0863309353,5.6306954436,
-7.6786570743,-0.4508393285,6.4652278177,
-6.8729016787,-0.2925659472,7.0359712230,
-7.7338129496,-0.3573141487,6.4436450839,
-8.0311750600,-0.1798561151,5.9232613909,
-7.5779376499,-0.0095923261,5.8393285372,
-7.3333333333,0.2901678657,6.6474820144,
-7.9040767386,-0.5299760192,6.8201438849,
-7.3621103118,-0.8321342926,6.5155875300,
-7.1127098321,-0.1870503597,6.0983213429,
