Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.2227
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.7713
anonymous;3;-1.5571;0.5822;1.3693;273.0292;95.4605;355.7487;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.7972
anonymous;7;-1.5573;0.5820;1.3694;273.0223;95.3972;355.8101;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.8231
anonymous;9;-1.5573;0.5819;1.3695;273.0191;95.4010;355.8061;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.8451
anonymous;11;-1.5573;0.5817;1.3694;273.0134;95.4579;355.7469;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.8670
anonymous;13;-1.5573;0.5817;1.3691;273.0227;95.4992;355.7083;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.8899
anonymous;14;-1.5571;0.5817;1.3692;273.0324;95.4797;355.7281;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.9139
anonymous;17;-1.5572;0.5817;1.3694;273.0215;95.2437;355.9635;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.9338
anonymous;19;-1.5572;0.5818;1.3693;273.0263;95.3324;355.8743;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.9568
anonymous;21;-1.5568;0.5820;1.3690;273.0318;95.3637;355.8406;38888fe6-f076-49be-bfdd-4fa4bb9f6fe1;2023-11-23 15:34:55.9787
