Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:21.4698
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:21.9383
anonymous;3;-1.5892;0.5843;1.3853;272.9562;86.1126;4.2922;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:21.9623
anonymous;7;-1.5888;0.5844;1.3852;272.9720;86.2155;4.1861;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:21.9914
anonymous;9;-1.5890;0.5845;1.3850;272.9637;86.2998;4.1022;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.0154
anonymous;11;-1.5891;0.5843;1.3851;272.9550;86.2088;4.1964;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.0354
anonymous;13;-1.5891;0.5843;1.3850;272.9583;86.1842;4.2203;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.0589
anonymous;15;-1.5893;0.5843;1.3850;272.9534;86.1406;4.2642;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.0804
anonymous;17;-1.5891;0.5842;1.3850;272.9639;86.1504;4.2564;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.1024
anonymous;19;-1.5890;0.5844;1.3848;272.9670;86.2818;4.1308;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.1244
anonymous;20;-1.5888;0.5844;1.3847;272.9714;86.2833;4.1256;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.1479
anonymous;23;-1.5888;0.5845;1.3846;272.9655;86.3576;4.0481;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.2870
anonymous;24;-1.5891;0.5845;1.3853;272.9641;86.1107;4.2895;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.2905
anonymous;27;-1.5892;0.5845;1.3853;272.9637;86.0522;4.3505;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.3149
anonymous;29;-1.5894;0.5844;1.3854;272.9570;86.1757;4.2285;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.3364
anonymous;31;-1.5894;0.5843;1.3853;272.9615;86.2351;4.1706;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.3594
anonymous;33;-1.5893;0.5845;1.3850;272.9677;86.3122;4.0865;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.3814
anonymous;35;-1.5892;0.5844;1.3853;272.9681;86.1498;4.2471;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.4034
anonymous;37;-1.5891;0.5844;1.3853;272.9775;86.1671;4.2348;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.4264
anonymous;39;-1.5890;0.5845;1.3852;272.9775;86.2793;4.1189;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.4489
anonymous;41;-1.5888;0.5843;1.3850;272.9822;86.2966;4.1024;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.4714
anonymous;43;-1.5891;0.5844;1.3851;272.9737;86.1851;4.2118;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.4934
anonymous;45;-1.5890;0.5845;1.3851;272.9735;86.2519;4.1529;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.5158
anonymous;47;-1.5891;0.5846;1.3851;272.9719;86.2374;4.1609;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.5383
anonymous;49;-1.5891;0.5846;1.3851;272.9743;86.3121;4.0876;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.5603
anonymous;51;-1.5893;0.5846;1.3852;272.9696;86.1422;4.2605;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.5823
anonymous;53;-1.5892;0.5846;1.3851;272.9665;86.2141;4.1910;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.6048
anonymous;55;-1.5891;0.5846;1.3850;272.9773;86.2753;4.1298;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.6268
anonymous;57;-1.5890;0.5845;1.3851;272.9783;86.2939;4.1160;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.6498
anonymous;59;-1.5888;0.5845;1.3852;272.9790;86.1992;4.2151;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.6717
anonymous;61;-1.5891;0.5846;1.3851;272.9650;86.2121;4.1995;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.6947
anonymous;63;-1.5890;0.5846;1.3853;272.9758;86.1022;4.3072;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.7172
anonymous;65;-1.5890;0.5846;1.3851;272.9673;86.0995;4.3062;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.7397
anonymous;67;-1.5889;0.5847;1.3852;272.9658;86.0168;4.3843;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.7627
anonymous;69;-1.5889;0.5847;1.3852;272.9648;86.0257;4.3733;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.7857
anonymous;71;-1.5893;0.5845;1.3853;272.9509;86.1135;4.2893;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.8086
anonymous;73;-1.5895;0.5846;1.3853;272.9439;86.0750;4.3190;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.8316
anonymous;75;-1.5894;0.5847;1.3852;272.9503;85.9623;4.4334;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.8546
anonymous;77;-1.5893;0.5847;1.3853;272.9580;85.9964;4.3999;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.8776
anonymous;79;-1.5890;0.5845;1.3851;272.9668;86.1398;4.2575;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.9001
anonymous;81;-1.5890;0.5846;1.3851;272.9760;86.1167;4.2874;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.9241
anonymous;83;-1.5889;0.5845;1.3853;272.9792;86.0084;4.3944;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.9451
anonymous;85;-1.5887;0.5844;1.3852;272.9826;86.0861;4.3140;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.9671
anonymous;87;-1.5888;0.5843;1.3855;272.9861;85.9661;4.4374;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:22.9901
anonymous;89;-1.5891;0.5843;1.3852;272.9653;86.2190;4.1806;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.0126
anonymous;91;-1.5891;0.5842;1.3851;272.9689;86.2947;4.1054;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.0341
anonymous;93;-1.5890;0.5845;1.3851;272.9667;86.2964;4.1078;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.0561
anonymous;95;-1.5890;0.5844;1.3852;272.9691;86.1862;4.2179;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.0791
anonymous;97;-1.5889;0.5845;1.3853;272.9747;86.1332;4.2798;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.1016
anonymous;99;-1.5889;0.5843;1.3855;272.9699;86.0138;4.3975;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.1240
anonymous;101;-1.5888;0.5845;1.3853;272.9657;86.1254;4.2785;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.1460
anonymous;103;-1.5889;0.5844;1.3850;272.9623;86.4647;3.9367;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.1686
anonymous;105;-1.5888;0.5844;1.3850;272.9628;86.2988;4.1008;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.1911
anonymous;107;-1.5887;0.5844;1.3849;272.9637;86.3652;4.0315;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.2126
anonymous;109;-1.5888;0.5844;1.3849;272.9572;86.3515;4.0438;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.2356
anonymous;111;-1.5888;0.5843;1.3848;272.9561;86.4390;3.9573;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.2581
anonymous;113;-1.5887;0.5842;1.3849;272.9653;86.2827;4.1226;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.2800
anonymous;115;-1.5888;0.5844;1.3851;272.9583;86.2816;4.1151;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.3021
anonymous;117;-1.5890;0.5844;1.3850;272.9567;86.2438;4.1543;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.3251
anonymous;119;-1.5891;0.5844;1.3850;272.9491;86.1425;4.2566;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.3471
anonymous;121;-1.5890;0.5843;1.3852;272.9566;86.2056;4.1946;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.3690
anonymous;123;-1.5890;0.5842;1.3849;272.9579;86.2941;4.1147;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.3920
anonymous;125;-1.5889;0.5843;1.3849;272.9665;86.3546;4.0459;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.4141
anonymous;127;-1.5891;0.5845;1.3850;272.9527;86.2882;4.1149;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.4366
anonymous;129;-1.5892;0.5845;1.3849;272.9534;86.2649;4.1365;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.4585
anonymous;131;-1.5893;0.5843;1.3851;272.9554;86.1259;4.2739;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.4815
anonymous;133;-1.5891;0.5843;1.3848;272.9609;86.1863;4.2145;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.5035
anonymous;135;-1.5890;0.5843;1.3848;272.9563;86.2098;4.1933;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.5255
anonymous;137;-1.5886;0.5844;1.3849;272.9753;86.1339;4.2693;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.5485
anonymous;139;-1.5890;0.5844;1.3849;272.9532;86.2016;4.1959;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.5700
anonymous;141;-1.5889;0.5844;1.3849;272.9633;86.1351;4.2648;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.5930
anonymous;143;-1.5889;0.5844;1.3848;272.9637;86.0772;4.3208;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.6155
anonymous;145;-1.5892;0.5844;1.3851;272.9493;86.0209;4.3784;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.6375
anonymous;147;-1.5889;0.5842;1.3852;272.9627;86.0598;4.3348;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.6595
anonymous;149;-1.5890;0.5843;1.3850;272.9580;86.2003;4.1904;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.6825
anonymous;151;-1.5893;0.5846;1.3851;272.9500;86.1153;4.2743;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.7044
anonymous;153;-1.5891;0.5845;1.3852;272.9629;86.0527;4.3395;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.7270
anonymous;155;-1.5890;0.5845;1.3853;272.9670;85.9901;4.4043;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.7490
anonymous;157;-1.5890;0.5844;1.3851;272.9674;86.0622;4.3295;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.7715
anonymous;159;-1.5891;0.5843;1.3848;272.9600;86.2488;4.1468;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.7935
anonymous;161;-1.5889;0.5843;1.3850;272.9769;86.0832;4.3083;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.8165
anonymous;163;-1.5890;0.5845;1.3852;272.9693;85.9500;4.4445;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.8386
anonymous;165;-1.5890;0.5844;1.3850;272.9720;86.0537;4.3443;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.8606
anonymous;167;-1.5891;0.5843;1.3850;272.9704;85.9972;4.4012;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.8835
anonymous;169;-1.5892;0.5843;1.3849;272.9644;86.2194;4.1761;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.9056
anonymous;171;-1.5891;0.5843;1.3850;272.9723;86.0684;4.3321;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.9281
anonymous;173;-1.5891;0.5842;1.3852;272.9709;85.8916;4.5026;7d139a10-3428-419d-af23-5c587d14e038;2023-11-23 11:56:23.9506
