Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:02.4321
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:02.9667
anonymous;3;-1.5904;0.5802;1.3832;273.2547;99.5094;352.0461;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.0156
anonymous;6;-1.5906;0.5804;1.3836;273.2440;99.4748;352.0749;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.0385
anonymous;8;-1.5908;0.5804;1.3837;273.2438;99.3744;352.1758;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.0615
anonymous;10;-1.5909;0.5804;1.3837;273.2352;99.3998;352.1536;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.0844
anonymous;12;-1.5907;0.5802;1.3836;273.2504;99.4492;352.1056;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.1063
anonymous;14;-1.5907;0.5803;1.3832;273.2588;99.7219;351.8337;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.1283
anonymous;16;-1.5908;0.5805;1.3834;273.2503;99.6800;351.8738;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.1502
anonymous;18;-1.5907;0.5803;1.3832;273.2552;99.6181;351.9315;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.1722
anonymous;20;-1.5906;0.5802;1.3832;273.2582;99.6940;351.8561;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.3268
anonymous;21;-1.5907;0.5803;1.3835;273.2603;99.4013;352.1476;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.3297
anonymous;24;-1.5906;0.5803;1.3836;273.2640;99.3790;352.1767;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.3517
anonymous;26;-1.5905;0.5802;1.3837;273.2664;99.3017;352.2515;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.3736
anonymous;28;-1.5904;0.5804;1.3835;273.2703;99.4332;352.1240;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.3966
anonymous;30;-1.5907;0.5805;1.3833;273.2589;99.5431;352.0091;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.4185
anonymous;32;-1.5907;0.5806;1.3832;273.2630;99.5241;352.0322;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.4414
anonymous;34;-1.5907;0.5806;1.3833;273.2702;99.4843;352.0634;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.4634
anonymous;36;-1.5906;0.5806;1.3834;273.2764;99.3608;352.1967;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.4853
anonymous;38;-1.5908;0.5807;1.3834;273.2588;99.3464;352.2061;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.5073
anonymous;40;-1.5907;0.5804;1.3834;273.2684;99.3130;352.2418;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.5302
anonymous;42;-1.5906;0.5803;1.3835;273.2704;99.2301;352.3273;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.5522
anonymous;44;-1.5905;0.5803;1.3836;273.2699;99.2277;352.3296;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.5751
anonymous;46;-1.5905;0.5805;1.3835;273.2711;99.2217;352.3375;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.6000
anonymous;49;-1.5905;0.5803;1.3838;273.2661;99.1319;352.4267;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.6309
anonymous;51;-1.5905;0.5804;1.3836;273.2614;99.2210;352.3360;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.6559
anonymous;54;-1.5903;0.5803;1.3834;273.2633;99.3027;352.2553;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.6868
anonymous;56;-1.5906;0.5805;1.3834;273.2497;99.2250;352.3330;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.7087
anonymous;58;-1.5906;0.5803;1.3835;273.2536;99.2104;352.3436;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.7317
anonymous;60;-1.5906;0.5804;1.3834;273.2488;99.2708;352.2861;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.7536
anonymous;62;-1.5906;0.5804;1.3835;273.2495;99.2679;352.2862;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.7766
anonymous;64;-1.5904;0.5805;1.3835;273.2535;99.1756;352.3795;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.7985
anonymous;66;-1.5905;0.5805;1.3834;273.2482;99.3352;352.2194;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.8214
anonymous;68;-1.5907;0.5806;1.3834;273.2438;99.3516;352.2035;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.8444
anonymous;70;-1.5906;0.5804;1.3834;273.2510;99.3819;352.1678;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.8673
anonymous;72;-1.5907;0.5804;1.3834;273.2490;99.4265;352.1213;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.8902
anonymous;74;-1.5904;0.5804;1.3832;273.2572;99.4187;352.1358;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.9142
anonymous;76;-1.5905;0.5804;1.3831;273.2475;99.4682;352.0869;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.9371
anonymous;78;-1.5904;0.5803;1.3833;273.2518;99.3552;352.1963;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.9621
anonymous;80;-1.5906;0.5803;1.3835;273.2497;99.4678;352.0848;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:03.9820
anonymous;82;-1.5908;0.5805;1.3836;273.2422;99.3512;352.2025;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.0039
anonymous;84;-1.5906;0.5806;1.3836;273.2547;99.3926;352.1561;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.0269
anonymous;86;-1.5906;0.5807;1.3836;273.2545;99.3482;352.2028;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.0498
anonymous;88;-1.5903;0.5805;1.3834;273.2668;99.3921;352.1662;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.0718
anonymous;90;-1.5903;0.5806;1.3833;273.2643;99.5259;352.0280;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.0937
anonymous;92;-1.5901;0.5803;1.3832;273.2673;99.6381;351.9171;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.1186
anonymous;95;-1.5902;0.5805;1.3832;273.2650;99.6640;351.8913;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.1496
anonymous;97;-1.5904;0.5806;1.3831;273.2549;99.5845;351.9731;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.1725
anonymous;99;-1.5906;0.5804;1.3833;273.2499;99.6345;351.9171;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.1944
anonymous;101;-1.5907;0.5802;1.3832;273.2398;99.6811;351.8776;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.2184
anonymous;103;-1.5905;0.5800;1.3831;273.2562;99.5804;351.9718;08fe56b6-e641-4263-9947-a1701da0d2b9;2023-11-23 13:55:04.2393
