Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:48.6313
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.0901
anonymous;3;-1.4302;0.6147;1.4302;273.5631;118.6207;333.9590;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.1230
anonymous;5;-1.4301;0.6146;1.4304;273.5572;118.5187;334.0620;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.1360
anonymous;7;-1.4300;0.6144;1.4305;273.5601;118.4941;334.0859;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.1549
anonymous;8;-1.4301;0.6145;1.4307;273.5518;118.4004;334.1761;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.1769
anonymous;10;-1.4301;0.6145;1.4307;273.5493;118.3672;334.2070;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.1878
anonymous;11;-1.4301;0.6145;1.4308;273.5537;118.4038;334.1695;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.1988
anonymous;12;-1.4301;0.6146;1.4307;273.5459;118.5254;334.0555;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2108
anonymous;13;-1.4302;0.6146;1.4306;273.5470;118.5034;334.0689;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2208
anonymous;14;-1.4303;0.6147;1.4308;273.5473;118.5175;334.0645;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2327
anonymous;15;-1.4304;0.6147;1.4307;273.5377;118.5447;334.0329;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2437
anonymous;16;-1.4304;0.6148;1.4306;273.5364;118.5747;334.0044;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2547
anonymous;17;-1.4305;0.6150;1.4308;273.5380;118.5895;333.9839;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2656
anonymous;18;-1.4303;0.6151;1.4307;273.5441;118.6152;333.9634;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2766
anonymous;19;-1.4304;0.6151;1.4307;273.5393;118.5648;334.0116;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2876
anonymous;20;-1.4304;0.6151;1.4306;273.5451;118.6472;333.9330;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.2995
anonymous;21;-1.4304;0.6149;1.4308;273.5412;118.5214;334.0607;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.3105
anonymous;22;-1.4303;0.6149;1.4309;273.5372;118.3522;334.2235;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.4481
anonymous;23;-1.4302;0.6148;1.4308;273.5388;118.5647;334.0122;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.4521
anonymous;25;-1.4302;0.6147;1.4306;273.5462;118.7527;333.8255;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.4681
anonymous;26;-1.4302;0.6148;1.4304;273.5436;118.8444;333.7323;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.4781
anonymous;27;-1.4301;0.6148;1.4304;273.5473;118.7089;333.8647;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.4890
anonymous;28;-1.4302;0.6148;1.4303;273.5422;118.7328;333.8455;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5010
anonymous;29;-1.4304;0.6146;1.4305;273.5366;118.7279;333.8466;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5120
anonymous;30;-1.4302;0.6146;1.4306;273.5396;118.7097;333.8661;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5229
anonymous;31;-1.4302;0.6146;1.4307;273.5355;118.6974;333.8781;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5339
anonymous;32;-1.4301;0.6147;1.4306;273.5422;118.6392;333.9361;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5449
anonymous;33;-1.4303;0.6147;1.4305;273.5346;118.7457;333.8295;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5569
anonymous;34;-1.4302;0.6148;1.4306;273.5397;118.6628;333.9155;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5678
anonymous;35;-1.4301;0.6149;1.4305;273.5395;118.6735;333.9023;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5788
anonymous;36;-1.4300;0.6149;1.4306;273.5438;118.6310;333.9433;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.5898
anonymous;37;-1.4302;0.6150;1.4307;273.5345;118.6057;333.9655;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6007
anonymous;38;-1.4303;0.6150;1.4307;273.5286;118.6642;333.9115;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6127
anonymous;39;-1.4303;0.6151;1.4307;273.5359;118.6729;333.8975;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6237
anonymous;40;-1.4302;0.6150;1.4306;273.5412;118.7511;333.8187;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6346
anonymous;41;-1.4302;0.6149;1.4306;273.5344;118.7637;333.8084;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6466
anonymous;42;-1.4302;0.6149;1.4306;273.5310;118.7713;333.8021;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6566
anonymous;43;-1.4303;0.6149;1.4306;273.5360;118.8852;333.6870;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6676
anonymous;44;-1.4304;0.6149;1.4306;273.5264;118.8335;333.7351;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6795
anonymous;45;-1.4304;0.6149;1.4305;273.5278;118.7674;333.8012;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.6905
anonymous;46;-1.4304;0.6148;1.4303;273.5277;118.9711;333.5957;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7015
anonymous;47;-1.4303;0.6149;1.4302;273.5276;118.9367;333.6301;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7124
anonymous;48;-1.4302;0.6149;1.4302;273.5281;118.9006;333.6586;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7234
anonymous;49;-1.4302;0.6150;1.4304;273.5363;118.7175;333.8428;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7354
anonymous;50;-1.4304;0.6148;1.4307;273.5235;118.7082;333.8577;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7463
anonymous;51;-1.4303;0.6148;1.4308;273.5274;118.7142;333.8496;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7573
anonymous;52;-1.4303;0.6148;1.4309;273.5278;118.6683;333.8900;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7683
anonymous;53;-1.4304;0.6148;1.4309;273.5268;118.7357;333.8312;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7793
anonymous;54;-1.4302;0.6146;1.4308;273.5353;118.7251;333.8382;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.7912
anonymous;55;-1.4303;0.6146;1.4308;273.5342;118.7704;333.7919;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8022
anonymous;56;-1.4302;0.6147;1.4306;273.5316;118.8067;333.7522;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8132
anonymous;57;-1.4301;0.6147;1.4306;273.5371;118.8162;333.7448;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8241
anonymous;58;-1.4300;0.6146;1.4305;273.5366;118.7513;333.8124;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8351
anonymous;59;-1.4300;0.6146;1.4304;273.5397;118.8459;333.7160;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8471
anonymous;60;-1.4299;0.6146;1.4304;273.5440;118.8326;333.7335;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8590
anonymous;61;-1.4301;0.6147;1.4305;273.5416;118.8948;333.6670;c887d84f-8723-42b0-8487-ead4f3d04cac;2023-11-21 16:04:49.8700
