Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.0869
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.6673
anonymous;3;-1.8464;0.6586;1.2121;274.1235;99.7455;347.7159;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.7173
anonymous;7;-1.8464;0.6589;1.2118;274.1204;99.8300;347.6295;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.7444
anonymous;9;-1.8466;0.6588;1.2118;274.1116;99.7706;347.6899;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.7664
anonymous;11;-1.8466;0.6589;1.2118;274.1100;99.7736;347.6861;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.7894
anonymous;13;-1.8465;0.6588;1.2120;274.1174;99.8134;347.6475;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.8129
anonymous;15;-1.8462;0.6588;1.2122;274.1295;99.7366;347.7289;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.8334
anonymous;17;-1.8460;0.6585;1.2119;274.1367;99.8211;347.6435;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.8554
anonymous;19;-1.8460;0.6587;1.2116;274.1293;99.9135;347.5518;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:34.8779
anonymous;21;-1.8462;0.6587;1.2114;274.1293;99.9465;347.5164;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.0174
anonymous;22;-1.8464;0.6583;1.2122;274.1235;99.7222;347.7415;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.0244
anonymous;25;-1.8465;0.6584;1.2118;274.1169;99.8237;347.6383;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.0460
anonymous;27;-1.8464;0.6585;1.2117;274.1249;99.8338;347.6302;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.0685
anonymous;29;-1.8464;0.6586;1.2119;274.1269;99.7762;347.6869;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.0900
anonymous;31;-1.8464;0.6584;1.2119;274.1189;99.8196;347.6418;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.1130
anonymous;33;-1.8462;0.6584;1.2119;274.1350;99.7954;347.6628;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.1355
anonymous;35;-1.8462;0.6586;1.2121;274.1310;99.6799;347.7794;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.1575
anonymous;37;-1.8464;0.6586;1.2118;274.1263;99.8592;347.6085;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.1800
anonymous;39;-1.8466;0.6586;1.2118;274.1171;99.8317;347.6285;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.2014
anonymous;41;-1.8464;0.6586;1.2118;274.1277;99.7817;347.6836;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.2244
anonymous;43;-1.8463;0.6587;1.2120;274.1310;99.7147;347.7456;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.2469
anonymous;45;-1.8462;0.6588;1.2119;274.1289;99.7038;347.7628;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.2694
anonymous;47;-1.8460;0.6587;1.2116;274.1343;99.8339;347.6306;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.2914
anonymous;49;-1.8460;0.6587;1.2115;274.1334;99.8828;347.5773;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.3133
anonymous;51;-1.8461;0.6587;1.2114;274.1235;99.8706;347.5938;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.3369
anonymous;53;-1.8462;0.6586;1.2114;274.1207;99.8472;347.6177;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.3580
anonymous;55;-1.8462;0.6586;1.2113;274.1203;99.8215;347.6451;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.3830
anonymous;57;-1.8460;0.6584;1.2115;274.1193;99.7862;347.6773;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.4025
anonymous;59;-1.8459;0.6584;1.2115;274.1218;99.7502;347.7214;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.4254
anonymous;61;-1.8460;0.6587;1.2117;274.1131;99.6437;347.8198;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.4484
anonymous;63;-1.8462;0.6586;1.2119;274.1049;99.6049;347.8593;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.4719
anonymous;65;-1.8464;0.6586;1.2119;274.0935;99.7078;347.7589;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.4939
anonymous;67;-1.8466;0.6586;1.2121;274.0922;99.7037;347.7638;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.5174
anonymous;69;-1.8465;0.6588;1.2120;274.0981;99.7670;347.6944;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.5399
anonymous;71;-1.8466;0.6588;1.2119;274.0938;99.8121;347.6517;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.5624
anonymous;73;-1.8465;0.6586;1.2118;274.1006;99.8714;347.5934;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.5854
anonymous;75;-1.8466;0.6584;1.2117;274.0980;99.8873;347.5741;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.6084
anonymous;77;-1.8465;0.6584;1.2118;274.1057;99.8273;347.6373;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.6314
anonymous;79;-1.8463;0.6583;1.2118;274.1179;99.7864;347.6841;4d17c8d2-6661-468d-86c2-8060ae5e6924;2023-11-22 14:58:35.6539
