Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:58.5019
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:58.9866
anonymous;3;-1.4314;0.6157;1.4406;272.9970;106.1776;345.4629;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0136
anonymous;6;-1.4312;0.6157;1.4407;273.0038;106.0714;345.5649;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0315
anonymous;7;-1.4313;0.6157;1.4406;273.0028;106.0680;345.5746;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0425
anonymous;8;-1.4313;0.6156;1.4405;273.0023;106.2356;345.4040;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0535
anonymous;9;-1.4314;0.6154;1.4406;272.9975;106.0640;345.5723;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0644
anonymous;10;-1.4316;0.6154;1.4405;272.9898;106.0963;345.5470;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0774
anonymous;12;-1.4314;0.6155;1.4406;272.9950;106.0384;345.6026;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.0973
anonymous;13;-1.4316;0.6155;1.4405;272.9950;106.0781;345.5681;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1093
anonymous;14;-1.4319;0.6157;1.4407;272.9809;106.1847;345.4519;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1203
anonymous;15;-1.4319;0.6156;1.4407;272.9803;106.2159;345.4300;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1313
anonymous;16;-1.4317;0.6155;1.4408;272.9890;106.0278;345.6158;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1422
anonymous;17;-1.4317;0.6155;1.4408;272.9892;106.1075;345.5339;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1532
anonymous;18;-1.4315;0.6156;1.4406;272.9924;106.1791;345.4649;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1771
anonymous;20;-1.4314;0.6157;1.4408;272.9945;106.0379;345.6035;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1871
anonymous;21;-1.4314;0.6157;1.4409;272.9920;106.0295;345.6151;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.1981
anonymous;22;-1.4314;0.6157;1.4409;272.9899;106.0404;345.5956;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.2091
anonymous;23;-1.4314;0.6157;1.4409;272.9938;106.0081;345.6319;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3347
anonymous;24;-1.4317;0.6157;1.4406;272.9881;106.3621;345.2773;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3377
anonymous;26;-1.4317;0.6156;1.4404;272.9848;106.3792;345.2557;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3547
anonymous;27;-1.4317;0.6157;1.4403;272.9854;106.3874;345.2507;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3656
anonymous;28;-1.4314;0.6157;1.4404;272.9945;106.2356;345.3994;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3766
anonymous;29;-1.4314;0.6158;1.4406;272.9952;106.1707;345.4694;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3886
anonymous;30;-1.4314;0.6158;1.4406;272.9932;106.1057;345.5288;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.3995
anonymous;31;-1.4315;0.6158;1.4405;272.9933;106.1119;345.5309;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4105
anonymous;32;-1.4316;0.6159;1.4405;272.9875;106.3258;345.3065;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4215
anonymous;33;-1.4317;0.6157;1.4407;272.9775;106.2318;345.4085;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4325
anonymous;34;-1.4318;0.6157;1.4406;272.9811;106.1649;345.4667;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4444
anonymous;35;-1.4317;0.6156;1.4406;272.9850;106.1790;345.4571;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4554
anonymous;36;-1.4317;0.6156;1.4406;272.9842;106.2457;345.3946;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4664
anonymous;37;-1.4316;0.6156;1.4406;272.9886;106.1267;345.5123;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4773
anonymous;38;-1.4315;0.6156;1.4407;272.9919;106.0152;345.6293;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.4893
anonymous;39;-1.4316;0.6155;1.4408;272.9897;106.1270;345.5132;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5003
anonymous;40;-1.4317;0.6155;1.4408;272.9852;106.0730;345.5641;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5112
anonymous;41;-1.4318;0.6156;1.4410;272.9816;106.0544;345.5837;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5222
anonymous;42;-1.4318;0.6157;1.4409;272.9793;106.0641;345.5788;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5332
anonymous;43;-1.4316;0.6154;1.4406;272.9919;106.1141;345.5189;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5452
anonymous;44;-1.4315;0.6154;1.4407;273.0005;106.0544;345.5899;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5561
anonymous;45;-1.4315;0.6154;1.4406;272.9943;106.1642;345.4741;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5671
anonymous;46;-1.4314;0.6154;1.4406;272.9984;106.1108;345.5309;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5781
anonymous;47;-1.4317;0.6155;1.4407;272.9820;106.1166;345.5250;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.5890
anonymous;48;-1.4318;0.6154;1.4407;272.9810;106.2414;345.4025;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6000
anonymous;49;-1.4319;0.6156;1.4410;272.9826;106.1139;345.5272;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6120
anonymous;50;-1.4320;0.6156;1.4409;272.9757;106.2339;345.4057;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6229
anonymous;51;-1.4319;0.6159;1.4407;272.9781;106.2907;345.3502;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6339
anonymous;52;-1.4315;0.6157;1.4407;272.9938;106.0985;345.5339;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6449
anonymous;53;-1.4313;0.6157;1.4407;273.0009;106.1181;345.5223;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6559
anonymous;54;-1.4313;0.6157;1.4407;272.9976;106.0942;345.5408;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6678
anonymous;55;-1.4312;0.6157;1.4407;273.0048;106.1281;345.5086;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6788
anonymous;56;-1.4314;0.6156;1.4406;272.9908;106.2584;345.3793;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.6898
anonymous;57;-1.4314;0.6155;1.4407;272.9869;106.1263;345.5122;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7007
anonymous;58;-1.4314;0.6155;1.4407;272.9949;106.1068;345.5218;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7117
anonymous;59;-1.4316;0.6155;1.4406;272.9802;106.2264;345.4066;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7237
anonymous;60;-1.4318;0.6154;1.4406;272.9745;106.2603;345.3768;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7356
anonymous;61;-1.4319;0.6155;1.4408;272.9705;106.2237;345.4156;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7476
anonymous;62;-1.4317;0.6155;1.4409;272.9885;106.0181;345.6214;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7596
anonymous;63;-1.4317;0.6156;1.4409;272.9829;106.0175;345.6273;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7705
anonymous;64;-1.4318;0.6156;1.4408;272.9781;106.1969;345.4485;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7825
anonymous;65;-1.4317;0.6156;1.4409;272.9857;106.0743;345.5739;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.7935
anonymous;66;-1.4316;0.6158;1.4408;272.9944;106.0163;345.6271;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8045
anonymous;67;-1.4317;0.6158;1.4408;272.9909;106.0292;345.6182;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8164
anonymous;68;-1.4319;0.6157;1.4408;272.9790;106.2350;345.4106;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8274
anonymous;69;-1.4318;0.6158;1.4409;272.9805;106.0337;345.6158;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8394
anonymous;70;-1.4318;0.6157;1.4408;272.9849;106.1690;345.4830;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8503
anonymous;71;-1.4317;0.6157;1.4409;272.9908;105.9674;345.6781;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8613
anonymous;72;-1.4319;0.6156;1.4411;272.9833;106.0526;345.6003;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8733
anonymous;73;-1.4318;0.6154;1.4409;272.9907;106.1530;345.5021;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8842
anonymous;74;-1.4318;0.6154;1.4410;272.9939;106.0116;345.6366;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.8962
anonymous;75;-1.4317;0.6154;1.4410;272.9989;106.0256;345.6219;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9072
anonymous;76;-1.4316;0.6153;1.4409;273.0002;106.1244;345.5289;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9182
anonymous;77;-1.4313;0.6156;1.4406;273.0077;106.1611;345.4893;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9291
anonymous;78;-1.4315;0.6156;1.4404;273.0062;106.3063;345.3453;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9401
anonymous;79;-1.4316;0.6159;1.4407;273.0043;106.1658;345.4785;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9521
anonymous;80;-1.4315;0.6160;1.4406;273.0024;106.2243;345.4281;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9640
anonymous;81;-1.4314;0.6160;1.4407;273.0095;106.1494;345.5024;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9740
anonymous;82;-1.4314;0.6161;1.4408;273.0161;106.0210;345.6274;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9850
anonymous;83;-1.4316;0.6160;1.4409;273.0019;106.0950;345.5487;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:11:59.9969
anonymous;84;-1.4315;0.6160;1.4409;273.0066;106.0657;345.5802;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0079
anonymous;85;-1.4314;0.6159;1.4408;273.0112;106.0621;345.5904;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0189
anonymous;86;-1.4319;0.6157;1.4408;272.9943;106.2607;345.3871;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0299
anonymous;87;-1.4319;0.6157;1.4408;272.9964;106.1949;345.4448;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0408
anonymous;88;-1.4320;0.6157;1.4409;272.9971;106.2177;345.4261;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0518
anonymous;89;-1.4318;0.6157;1.4409;273.0039;106.1032;345.5427;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0638
anonymous;90;-1.4317;0.6157;1.4410;273.0099;106.0052;345.6367;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0747
anonymous;91;-1.4317;0.6157;1.4409;273.0134;106.0860;345.5623;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0857
anonymous;92;-1.4317;0.6156;1.4410;273.0115;106.0400;345.6051;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.0967
anonymous;93;-1.4317;0.6156;1.4411;273.0118;105.9680;345.6745;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1076
anonymous;94;-1.4317;0.6157;1.4411;273.0152;105.9419;345.6999;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1196
anonymous;95;-1.4316;0.6158;1.4410;273.0147;105.9758;345.6640;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1306
anonymous;96;-1.4316;0.6158;1.4410;273.0210;106.0171;345.6236;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1416
anonymous;97;-1.4314;0.6157;1.4408;273.0287;106.0035;345.6405;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1525
anonymous;98;-1.4313;0.6158;1.4408;273.0211;105.9786;345.6672;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1635
anonymous;99;-1.4313;0.6158;1.4408;273.0237;106.0290;345.6133;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1755
anonymous;100;-1.4311;0.6155;1.4405;273.0351;106.0529;345.5870;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1864
anonymous;101;-1.4313;0.6155;1.4404;273.0139;106.2549;345.3873;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.1974
anonymous;102;-1.4314;0.6155;1.4403;273.0195;106.1651;345.4790;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2084
anonymous;103;-1.4314;0.6156;1.4405;273.0229;106.0086;345.6362;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2193
anonymous;104;-1.4313;0.6157;1.4404;273.0149;106.1260;345.5174;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2303
anonymous;105;-1.4313;0.6157;1.4404;273.0158;106.2000;345.4447;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2423
anonymous;106;-1.4315;0.6158;1.4405;273.0099;106.1169;345.5288;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2533
anonymous;107;-1.4315;0.6158;1.4404;273.0115;106.0994;345.5420;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2642
anonymous;108;-1.4314;0.6158;1.4405;273.0174;106.0150;345.6224;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2752
anonymous;109;-1.4315;0.6159;1.4405;273.0145;105.9950;345.6399;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2872
anonymous;110;-1.4316;0.6158;1.4407;273.0101;105.9591;345.6759;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.2981
anonymous;111;-1.4317;0.6158;1.4407;273.0065;105.9699;345.6659;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3091
anonymous;112;-1.4315;0.6157;1.4407;273.0144;105.9197;345.7206;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3201
anonymous;113;-1.4314;0.6158;1.4406;273.0169;105.9267;345.7160;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3320
anonymous;114;-1.4315;0.6158;1.4406;273.0173;105.8780;345.7618;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3430
anonymous;115;-1.4315;0.6158;1.4406;273.0178;105.9404;345.7049;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3540
anonymous;116;-1.4316;0.6156;1.4408;273.0063;105.8327;345.8110;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3650
anonymous;117;-1.4318;0.6156;1.4407;273.0030;105.9853;345.6590;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3759
anonymous;118;-1.4317;0.6155;1.4406;273.0099;105.8366;345.8058;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3869
anonymous;119;-1.4316;0.6156;1.4404;273.0121;106.0620;345.5823;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.3989
anonymous;120;-1.4314;0.6155;1.4405;273.0179;105.8106;345.8342;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4098
anonymous;121;-1.4314;0.6157;1.4408;273.0154;105.8305;345.8205;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4208
anonymous;122;-1.4314;0.6158;1.4408;273.0186;105.7503;345.8946;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4318
anonymous;123;-1.4315;0.6158;1.4407;273.0142;105.8213;345.8282;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4428
anonymous;124;-1.4313;0.6157;1.4406;273.0184;105.8122;345.8395;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4547
anonymous;125;-1.4313;0.6157;1.4405;273.0226;105.9432;345.7046;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4657
anonymous;126;-1.4314;0.6156;1.4403;273.0139;106.0198;345.6339;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4767
anonymous;127;-1.4313;0.6156;1.4404;273.0230;105.8736;345.7844;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4876
anonymous;128;-1.4312;0.6157;1.4403;273.0262;106.0543;345.5989;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.4986
anonymous;129;-1.4312;0.6157;1.4403;273.0236;105.9125;345.7387;9dd48812-5566-4d00-bf69-e4ea01ac8831;2023-11-21 16:12:00.5106
