Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.0951
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.6506
anonymous;3;-1.5619;0.5793;1.3712;272.8824;95.8750;353.9292;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.6925
anonymous;7;-1.5619;0.5794;1.3711;272.8775;95.9499;353.8560;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.7184
anonymous;9;-1.5618;0.5795;1.3711;272.8769;95.9204;353.8903;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.7404
anonymous;11;-1.5621;0.5794;1.3714;272.8638;95.8487;353.9598;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.7633
anonymous;13;-1.5624;0.5793;1.3715;272.8572;95.7828;354.0305;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.7863
anonymous;15;-1.5626;0.5794;1.3716;272.8507;95.8542;353.9510;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.8082
anonymous;17;-1.5626;0.5794;1.3713;272.8521;95.9504;353.8523;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.8301
anonymous;19;-1.5623;0.5794;1.3714;272.8665;95.8671;353.9354;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.8521
anonymous;21;-1.5622;0.5793;1.3713;272.8638;95.9511;353.8513;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:56.8750
anonymous;23;-1.5622;0.5793;1.3714;272.8669;95.8457;353.9649;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.0186
anonymous;26;-1.5623;0.5794;1.3714;272.8662;95.8645;353.9422;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.0426
anonymous;28;-1.5622;0.5793;1.3712;272.8732;95.9914;353.8131;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.0645
anonymous;30;-1.5622;0.5794;1.3711;272.8734;96.1849;353.6232;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.0874
anonymous;32;-1.5623;0.5793;1.3713;272.8611;95.9984;353.8089;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.1094
anonymous;34;-1.5624;0.5792;1.3712;272.8618;95.9769;353.8246;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.1313
anonymous;36;-1.5624;0.5792;1.3712;272.8628;95.9349;353.8660;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.1543
anonymous;38;-1.5622;0.5792;1.3709;272.8691;95.9723;353.8379;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.1762
anonymous;40;-1.5623;0.5795;1.3712;272.8708;95.9001;353.9048;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.1991
anonymous;42;-1.5623;0.5795;1.3712;272.8663;95.8299;353.9750;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.2211
anonymous;44;-1.5623;0.5795;1.3714;272.8679;95.8679;353.9424;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.2430
anonymous;46;-1.5622;0.5794;1.3713;272.8713;95.8174;353.9880;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.2660
anonymous;48;-1.5623;0.5793;1.3715;272.8633;95.8708;353.9313;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.2879
anonymous;50;-1.5624;0.5796;1.3714;272.8610;95.9743;353.8319;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.3109
anonymous;52;-1.5623;0.5797;1.3715;272.8707;95.8653;353.9392;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.3328
anonymous;54;-1.5623;0.5798;1.3714;272.8726;96.0078;353.7955;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.3547
anonymous;56;-1.5621;0.5796;1.3712;272.8804;95.9700;353.8351;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.3777
anonymous;58;-1.5622;0.5796;1.3710;272.8755;96.1059;353.6956;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.3996
anonymous;60;-1.5623;0.5795;1.3710;272.8719;96.1301;353.6724;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.4226
anonymous;62;-1.5623;0.5795;1.3709;272.8648;96.0228;353.7798;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.4445
anonymous;64;-1.5622;0.5795;1.3709;272.8726;96.0200;353.7820;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.4674
anonymous;66;-1.5619;0.5795;1.3710;272.8851;96.0197;353.7833;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.4904
anonymous;68;-1.5618;0.5795;1.3710;272.8775;96.0328;353.7710;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.5133
anonymous;70;-1.5619;0.5794;1.3710;272.8762;96.0182;353.7783;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.5362
anonymous;72;-1.5619;0.5793;1.3710;272.8730;95.9613;353.8390;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.5592
anonymous;74;-1.5619;0.5793;1.3710;272.8687;96.0439;353.7600;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.5821
anonymous;76;-1.5621;0.5795;1.3712;272.8613;95.9394;353.8628;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.6051
anonymous;78;-1.5621;0.5794;1.3710;272.8676;95.9944;353.8103;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.6280
anonymous;80;-1.5621;0.5795;1.3709;272.8591;96.0609;353.7416;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.6509
anonymous;82;-1.5621;0.5795;1.3709;272.8635;95.8953;353.9073;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.6729
anonymous;84;-1.5621;0.5795;1.3710;272.8627;95.8160;353.9909;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.6948
anonymous;86;-1.5620;0.5795;1.3711;272.8686;95.7395;354.0622;60497f79-929a-46ab-ac9c-2fc54440be56;2023-11-23 16:26:57.7178
