Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.0039
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.5335
anonymous;3;-1.5538;0.5804;1.3709;273.2670;96.7639;354.4354;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.5690
anonymous;6;-1.5535;0.5802;1.3707;273.2672;96.7751;354.4317;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.6050
anonymous;10;-1.5536;0.5802;1.3705;273.2596;96.9182;354.2841;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.6340
anonymous;12;-1.5537;0.5802;1.3704;273.2578;96.9184;354.2821;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.6575
anonymous;14;-1.5537;0.5802;1.3703;273.2628;97.0902;354.1107;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.6814
anonymous;17;-1.5535;0.5802;1.3703;273.2764;97.0421;354.1569;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.7124
anonymous;19;-1.5536;0.5804;1.3706;273.2670;96.8531;354.3440;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.7344
anonymous;21;-1.5537;0.5802;1.3709;273.2593;96.7595;354.4453;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.7569
anonymous;23;-1.5539;0.5803;1.3705;273.2625;97.2154;353.9778;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.9029
anonymous;26;-1.5538;0.5804;1.3705;273.2653;97.0957;354.1024;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.9254
anonymous;28;-1.5537;0.5802;1.3703;273.2778;97.2106;353.9865;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.9474
anonymous;30;-1.5535;0.5803;1.3704;273.2788;97.0691;354.1237;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.9694
anonymous;32;-1.5535;0.5803;1.3703;273.2742;97.2429;353.9549;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:02.9919
anonymous;34;-1.5534;0.5803;1.3702;273.2834;97.2366;353.9625;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.0139
anonymous;36;-1.5535;0.5803;1.3701;273.2795;97.2928;353.9047;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.0364
anonymous;38;-1.5536;0.5802;1.3702;273.2712;97.2041;353.9941;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.0594
anonymous;40;-1.5537;0.5803;1.3703;273.2697;97.2010;353.9950;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.0814
anonymous;42;-1.5536;0.5803;1.3703;273.2706;97.1351;354.0605;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.1030
anonymous;44;-1.5537;0.5802;1.3705;273.2657;97.0494;354.1461;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.1255
anonymous;46;-1.5536;0.5801;1.3705;273.2749;97.0194;354.1787;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.1484
anonymous;48;-1.5536;0.5803;1.3704;273.2672;97.0575;354.1452;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.1704
anonymous;50;-1.5536;0.5804;1.3704;273.2650;96.8936;354.3093;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.1930
anonymous;52;-1.5536;0.5804;1.3705;273.2677;96.8544;354.3499;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.2155
anonymous;54;-1.5536;0.5804;1.3706;273.2615;96.8960;354.3074;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.2375
anonymous;56;-1.5539;0.5805;1.3704;273.2516;96.8429;354.3577;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.2600
anonymous;58;-1.5538;0.5804;1.3703;273.2537;96.8356;354.3631;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.2825
anonymous;60;-1.5536;0.5804;1.3704;273.2650;96.8844;354.3088;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.3050
anonymous;62;-1.5537;0.5804;1.3704;273.2617;96.7859;354.4107;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.3271
anonymous;64;-1.5536;0.5802;1.3706;273.2571;96.6109;354.5898;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.3495
anonymous;66;-1.5538;0.5803;1.3706;273.2584;96.7120;354.4878;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.3726
anonymous;68;-1.5540;0.5802;1.3706;273.2438;96.6401;354.5550;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.3945
anonymous;70;-1.5540;0.5802;1.3708;273.2474;96.5568;354.6380;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.4181
anonymous;72;-1.5538;0.5800;1.3707;273.2576;96.5988;354.5968;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.4411
anonymous;74;-1.5536;0.5802;1.3704;273.2674;96.6168;354.5856;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.4641
anonymous;76;-1.5534;0.5803;1.3700;273.2709;96.7749;354.4238;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.4876
anonymous;78;-1.5535;0.5805;1.3702;273.2672;96.8730;354.3254;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.5106
anonymous;80;-1.5536;0.5804;1.3703;273.2648;96.8274;354.3699;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.5331
anonymous;82;-1.5538;0.5803;1.3704;273.2521;96.7350;354.4626;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.5556
anonymous;84;-1.5538;0.5803;1.3706;273.2540;96.6684;354.5273;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.5776
anonymous;86;-1.5537;0.5805;1.3705;273.2596;96.7248;354.4730;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.5996
anonymous;88;-1.5539;0.5803;1.3706;273.2434;96.7325;354.4645;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.6222
anonymous;90;-1.5539;0.5803;1.3706;273.2441;96.6740;354.5225;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.6441
anonymous;92;-1.5537;0.5802;1.3703;273.2588;96.7400;354.4542;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.6671
anonymous;94;-1.5536;0.5801;1.3706;273.2527;96.5898;354.6083;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.6891
anonymous;96;-1.5535;0.5799;1.3705;273.2556;96.6574;354.5357;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.7111
anonymous;98;-1.5533;0.5803;1.3704;273.2628;96.6798;354.5179;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.7336
anonymous;100;-1.5531;0.5804;1.3704;273.2636;96.7160;354.4796;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.7566
anonymous;102;-1.5533;0.5804;1.3701;273.2630;96.8575;354.3315;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.7791
anonymous;104;-1.5536;0.5803;1.3703;273.2516;96.7719;354.4199;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.8005
anonymous;106;-1.5538;0.5802;1.3704;273.2469;96.7390;354.4517;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.8231
anonymous;108;-1.5539;0.5804;1.3705;273.2453;96.8960;354.2986;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.8461
anonymous;110;-1.5539;0.5804;1.3703;273.2462;96.9845;354.2128;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.8676
anonymous;112;-1.5537;0.5805;1.3704;273.2526;96.8341;354.3670;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.8906
anonymous;114;-1.5536;0.5804;1.3704;273.2564;96.8265;354.3759;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.9131
anonymous;116;-1.5536;0.5802;1.3706;273.2514;96.7638;354.4364;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.9346
anonymous;118;-1.5536;0.5804;1.3705;273.2516;96.8442;354.3523;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.9575
anonymous;120;-1.5536;0.5804;1.3702;273.2493;96.9758;354.2241;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:03.9796
anonymous;122;-1.5536;0.5804;1.3701;273.2456;96.9977;354.2001;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:04.0015
anonymous;124;-1.5537;0.5804;1.3702;273.2472;96.8545;354.3469;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:04.0245
anonymous;126;-1.5537;0.5802;1.3700;273.2466;96.9815;354.2199;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:04.0470
anonymous;128;-1.5536;0.5802;1.3698;273.2503;97.0981;354.1050;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:04.0690
anonymous;130;-1.5533;0.5803;1.3698;273.2646;97.0406;354.1598;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:04.0910
anonymous;132;-1.5533;0.5804;1.3700;273.2638;96.8222;354.3759;83fee5dd-c3f7-40fa-a4ee-e57054fd9400;2023-11-23 15:38:04.1136
