Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:07.3594
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:07.9069
anonymous;3;-1.5916;0.5796;1.3829;273.4283;103.3079;348.1306;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:07.9528
anonymous;6;-1.5917;0.5796;1.3829;273.4155;103.3192;348.1234;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:07.9757
anonymous;8;-1.5917;0.5794;1.3827;273.4172;103.4755;347.9661;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:07.9987
anonymous;10;-1.5919;0.5792;1.3830;273.4153;103.3203;348.1218;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.0206
anonymous;12;-1.5915;0.5791;1.3829;273.4298;103.2993;348.1462;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.0436
anonymous;14;-1.5916;0.5792;1.3828;273.4249;103.2867;348.1584;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.0655
anonymous;16;-1.5917;0.5791;1.3828;273.4214;103.3625;348.0810;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.0874
anonymous;18;-1.5914;0.5792;1.3828;273.4298;103.3631;348.0887;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.1104
anonymous;20;-1.5917;0.5794;1.3828;273.4208;103.4521;348.0009;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.1323
anonymous;22;-1.5916;0.5794;1.3830;273.4223;103.2468;348.2002;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.2749
anonymous;25;-1.5915;0.5794;1.3830;273.4225;103.2886;348.1572;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.2999
anonymous;27;-1.5916;0.5795;1.3827;273.4226;103.3367;348.1062;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.3228
anonymous;29;-1.5914;0.5794;1.3824;273.4344;103.5317;347.9109;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.3448
anonymous;31;-1.5912;0.5793;1.3823;273.4351;103.4549;347.9837;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.3677
anonymous;33;-1.5912;0.5794;1.3825;273.4430;103.3775;348.0637;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.3896
anonymous;35;-1.5912;0.5792;1.3826;273.4388;103.4114;348.0341;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.4116
anonymous;37;-1.5914;0.5793;1.3827;273.4234;103.3345;348.1057;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.4345
anonymous;39;-1.5914;0.5794;1.3826;273.4276;103.3672;348.0750;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.4565
anonymous;41;-1.5914;0.5792;1.3827;273.4240;103.3765;348.0652;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.4784
anonymous;43;-1.5916;0.5794;1.3829;273.4196;103.2145;348.2235;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.5013
anonymous;45;-1.5914;0.5795;1.3825;273.4268;103.2551;348.1870;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.5233
anonymous;47;-1.5914;0.5795;1.3824;273.4251;103.3568;348.0839;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.5462
anonymous;49;-1.5911;0.5796;1.3826;273.4364;103.2809;348.1608;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.5682
anonymous;51;-1.5916;0.5793;1.3829;273.4200;103.1996;348.2422;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.5911
anonymous;53;-1.5918;0.5794;1.3827;273.4117;103.3831;348.0569;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.6130
anonymous;55;-1.5917;0.5794;1.3827;273.4178;103.3311;348.1113;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.6350
anonymous;57;-1.5918;0.5794;1.3828;273.4168;103.2849;348.1483;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.6579
anonymous;59;-1.5916;0.5794;1.3830;273.4268;103.1512;348.2906;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.6839
anonymous;61;-1.5916;0.5794;1.3831;273.4243;103.1758;348.2573;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.7038
anonymous;63;-1.5916;0.5795;1.3830;273.4307;103.2042;348.2298;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.7267
anonymous;65;-1.5915;0.5795;1.3831;273.4331;103.1427;348.2929;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.7497
anonymous;67;-1.5915;0.5796;1.3832;273.4291;103.2137;348.2211;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.7716
anonymous;69;-1.5915;0.5796;1.3830;273.4288;103.2092;348.2326;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.7946
anonymous;71;-1.5917;0.5795;1.3830;273.4214;103.3370;348.1031;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.8175
anonymous;73;-1.5918;0.5795;1.3831;273.4201;103.2426;348.1947;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.8414
anonymous;75;-1.5916;0.5793;1.3831;273.4285;103.2394;348.1957;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.8634
anonymous;77;-1.5916;0.5795;1.3829;273.4319;103.3578;348.0781;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.8863
anonymous;79;-1.5916;0.5795;1.3826;273.4301;103.4721;347.9693;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.9083
anonymous;81;-1.5915;0.5795;1.3826;273.4344;103.3975;348.0385;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.9302
anonymous;83;-1.5914;0.5795;1.3828;273.4381;103.2686;348.1738;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.9531
anonymous;85;-1.5914;0.5792;1.3828;273.4236;103.3025;348.1347;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.9751
anonymous;87;-1.5914;0.5792;1.3828;273.4313;103.2488;348.1904;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:08.9970
anonymous;89;-1.5915;0.5791;1.3828;273.4243;103.2979;348.1415;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.0200
anonymous;91;-1.5915;0.5793;1.3827;273.4249;103.4347;348.0022;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.0489
anonymous;94;-1.5915;0.5793;1.3827;273.4297;103.3679;348.0689;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.0788
anonymous;97;-1.5917;0.5795;1.3827;273.4129;103.4664;347.9657;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.1097
anonymous;99;-1.5915;0.5794;1.3828;273.4283;103.2827;348.1521;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.1317
anonymous;101;-1.5916;0.5793;1.3828;273.4203;103.3702;348.0666;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.1546
anonymous;103;-1.5914;0.5795;1.3826;273.4267;103.4808;347.9558;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.1765
anonymous;105;-1.5915;0.5795;1.3826;273.4293;103.5150;347.9135;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.1995
anonymous;107;-1.5916;0.5796;1.3825;273.4236;103.4931;347.9343;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.2214
anonymous;109;-1.5916;0.5793;1.3823;273.4253;103.5503;347.8767;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.2434
anonymous;111;-1.5915;0.5794;1.3825;273.4291;103.5130;347.9185;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.2663
anonymous;113;-1.5916;0.5792;1.3826;273.4289;103.6534;347.7765;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.2882
anonymous;115;-1.5918;0.5792;1.3828;273.4199;103.5287;347.9023;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.3112
anonymous;117;-1.5917;0.5793;1.3829;273.4243;103.4724;347.9608;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.3331
anonymous;119;-1.5915;0.5794;1.3828;273.4322;103.5140;347.9254;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.3551
anonymous;121;-1.5917;0.5794;1.3830;273.4232;103.5125;347.9224;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.3780
anonymous;123;-1.5916;0.5793;1.3829;273.4287;103.4880;347.9474;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.3999
anonymous;125;-1.5915;0.5794;1.3828;273.4360;103.5300;347.9062;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.4219
anonymous;127;-1.5914;0.5794;1.3826;273.4238;103.6298;347.8083;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.4438
anonymous;129;-1.5912;0.5794;1.3824;273.4391;103.5113;347.9260;a9ad4f1c-5976-4342-a6c0-a2d1d52eba3d;2023-11-23 13:40:09.4668
