Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.3439
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.8117
anonymous;3;-1.6148;0.6226;1.4030;273.3310;109.8095;338.0022;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.8436
anonymous;7;-1.6146;0.6229;1.4028;273.3408;109.9254;337.8845;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.8735
anonymous;9;-1.6144;0.6229;1.4028;273.3473;109.8458;337.9690;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.8955
anonymous;11;-1.6143;0.6228;1.4024;273.3576;109.9008;337.9116;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.9174
anonymous;13;-1.6144;0.6227;1.4024;273.3494;109.8962;337.9164;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.9393
anonymous;15;-1.6143;0.6229;1.4027;273.3538;109.6991;338.1189;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.9623
anonymous;17;-1.6145;0.6229;1.4028;273.3423;109.7079;338.1084;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:28.9842
anonymous;19;-1.6146;0.6229;1.4028;273.3369;109.6857;338.1336;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:29.0072
anonymous;21;-1.6147;0.6229;1.4028;273.3340;109.7439;338.0741;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:29.0291
anonymous;23;-1.6144;0.6228;1.4026;273.3512;109.7886;338.0256;d8fbb8f8-63d7-428b-b4ef-81b06542bd65;2023-11-23 09:21:29.1737
