Email;Framecount;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;SessionID;Timestamp
anonymous;1;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:44.9313
anonymous;2;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.4713
anonymous;3;-1.5558;0.5800;1.3682;272.9515;101.1246;350.5253;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.5082
anonymous;5;-1.5558;0.5800;1.3681;272.9441;101.2778;350.3710;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.5287
anonymous;8;-1.5557;0.5799;1.3683;272.9541;101.1678;350.4808;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.5572
anonymous;10;-1.5556;0.5800;1.3677;272.9547;101.4955;350.1615;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.5797
anonymous;12;-1.5555;0.5799;1.3675;272.9615;101.6146;350.0368;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.6017
anonymous;14;-1.5556;0.5798;1.3675;272.9592;101.6189;350.0350;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.6241
anonymous;16;-1.5555;0.5798;1.3676;272.9608;101.6272;350.0257;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.6461
anonymous;18;-1.5553;0.5796;1.3675;272.9656;101.7878;349.8705;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.6681
anonymous;20;-1.5553;0.5796;1.3673;272.9608;101.8662;349.7942;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.6911
anonymous;22;-1.5553;0.5798;1.3673;272.9642;101.9662;349.6783;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.8239
anonymous;25;-1.5553;0.5799;1.3670;272.9575;102.2117;349.4296;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.8479
anonymous;27;-1.5550;0.5798;1.3667;272.9731;102.4222;349.2214;52dd12b7-fd54-4787-9590-d250b4b33fdb;2023-11-23 15:49:45.8705
